Unnamed: 0,Song_ID,Artist,Artist_diskografija,Song_tekstovinet,Views_tekstovinet,Lyrics_tekstovinet,Url_tekstovinet,Writer_lyricstranslate,Song_lyricstranslate,EngTitle_lyricstranslate,Album_lyricstranslate,Lyrics_lyricstranslate,EngLyrics_lyricstranslate,Url_lyricstranslate,Skladba_diskografija,Stihovi_diskografija,Aranžman_diskografija,Izvedba_diskografija,Url_diskografija,Song_diskografija,Album_1_diskografija,Album_2_diskografija,Album_3_diskografija,Album_4_diskografija,Album_5_diskografija,Lyrics_cuspajz,Song_cuspajz,Url_cuspajz
105,FJdcVEAU_1_105,Jasmin Stavros,Jasmin Stavros,Ranjeno srce,640,"Nemoj je odmah uzeti
nemoj je krivo shvatiti
ona nije zena za jednu noc
dugo je sama, ti znades to
da srce

Ref.
Njeno je srce ranjeno
ma budi njezan s njom
njeno je srce ranjeno
ne budi okrutan
njeno je srce ranjeno
ti moras znati to

Ne reci joj da volis je
ako stvarno ne mislis to
da, vidjet' ces zvijezde u ocima
i znat' ces, tebe je cekala
i srce

Ref. 2x","https://tekstovi.net/2,536,58234.html",,,,,,,,,,,,,,,,,,,,,
106,FJdcVEAU_1_106,Jasmin Stavros,Jasmin Stavros,Rastanimo se,5384,"Rastanimo se od njega i nje
recimo im, da smo sretni, rastanimo se

Pokusao sam sve, al' ne ide

Ti dar si s' neba i sve sto mi treba
da sam presretan
a gorku casu pijem, ljubav krijem
jos sam nesretan
 
Kunes se mamom da u vezi sa mnom 
ti si presretna
srca se boje, onih drugih dvoje
jos si nesretna

Ref.
Rastanimo se, od njega i nje
Znam ni tebi, kao meni, nije svejedno
Rastanimo se, od njega i nje
priznajmo im, da smo sretni, sretni zajedno

Rastanimo se, dolje lance sve
recimo im, da smo sretni, rastanimo se","https://tekstovi.net/2,536,29162.html",,,,,,,,,,,,,,,,,,,,,
107,FJdcVEAU_1_107,Jasmin Stavros,Jasmin Stavros,Reggae Dalmatino,17195,"Nocas mi se snilo
moja bajna vilo
baš bi dobro bilo
za dusu i tilo

Da izmisle brod na struju
pa da Tesla za nas vesla
proizvedu super tece
di se riba sama pece
 
I robota 'made in Kina'
da nam stalno nosi vina

Cila riva lezi i uziva
cilo misto, lezi isto, to
nista radit', ma nista kriza
fjaka vino i dobra spiza

Prvaci smo lige sampiona
bijeli 4, 0 Barcelona, to
svi u leru, yeah, zive fino, djigi, migi
to je Reggae Dalmatino, hajde

Nocas mi se snilo
moja bajna vilo
ma, bas bi dobro bilo
za duzu i tilo

Da naucit' je tovara
da engleski razgovara
poslat' ga u Ameriku
da donese nam dolara

Da celicne ima usi
na Marjanu naftu busi

Cila riva lezi i uziva
ilo misto, a sta, lezi isto
ništa radit, nista kriza, to djigi
fjaka vino i dobra spiza

Prvaci smo lige sampiona, yeah
bijeli 4, 0 Barcelona, hajde
svi u leru, yeah, zive fino, djigi migi
to je Reggae Dalmatino

Svi u leru, zive fino, to djigi
to je Reggae Dalmatino","https://tekstovi.net/2,536,39480.html","B.kopitović, N.ninčevič",Reggae Dalmatino,,Ljubomorni ljudi,"Noćas mi se snilo
moja bajna vilo
baš bi dobro bilo
za dušu i tilo. Da izmisle brod na struju
pa da Tesla za nas vesla
proizvedu super teče
di se riba sama peče. I robota 'made in Kina'
da nam stalno nosi vina. Cila riva lezi i uživa
cilo misto, leži isto, to
ništa radit', ma ništa kriza
fjaka vino i dobra spiza. Prvaci smo lige šampiona
bijeli 4, 0 Barcelona, to
svi u leru, yeah, žive fino, đigi, migi
to je Reggae Dalmatino, hajde. Noćas mi se snilo
moja bajna vilo
ma, baš bi dobro bilo
za dušu i tilo. Da naučit' je tovara
da engleski razgovara
poslat' ga u Ameriku
da donese nam dolara. Da čelične ima uši
na Marjanu naftu buši. Cila riva lezi i uzžva
cilo misto, a šta, leži isto
ništa radit, ništa kriza, to đigi
fjaka vino i dobra spiza. Prvaci smo lige šampiona, yeah
bijeli 4, 0 Barcelona, hajde
svi u leru, yeah, žive fino, đigi migi
to je Reggae Dalmatino. Svi u leru, žive fino, to đigi
to je Reggae Dalmatino",,https://lyricstranslate.com/en/jasmin-stavros-reggae-dalmatino-lyrics.html,"['Nenad Ninčević', 'B. Kopitović']",['Nenad Ninčević'],"['Igor Ivanović', 'D. Janković']",['Jasmin Stavros'],https://diskografija.com/pjesma/reggae-dalmatino-16411.htm,Reggae dalmatino,2013 - CMC Festival 2013,2013 - Ljubomorni ljudi,,,,,,
108,FJdcVEAU_1_108,Jasmin Stavros,Jasmin Stavros,Rijeci je tesko pisati,590,"Posle su ka jugu, posle male ptice
i njih jesen nosi, idu lastavice
jedno pismo cuvam sto si mi ga dala
na njega je suza iz mog oka pala

Spustila se ponoc, uspomena tinja
rastavi nas, duso, rastavi daljina
jedno pismo cuvam, samo kad bih znao
da ce pronac’ tebe, lastama bih dao
 
Ref.
Rijeci je tesko pisati
suze ce sve ti pricati
nose ti moju molitvu
nose ti dusu ranjenu

Rijeci je tesko pisati
laste ce tebe pronaci
neka ti one kazu da
jos si mi, jos si mi jedina

Ref. 2x","https://tekstovi.net/2,536,58002.html",,,,,,,,['Vladimir Kočiš Zec'],['Vedran Lekić'],['Fedor Boić'],['Jasmin Stavros'],https://diskografija.com/pjesma/rijeci-je-tesko-pisati-16602.htm,Riječi je teško pisati,,,,,,,,
109,FJdcVEAU_1_109,Jasmin Stavros,Jasmin Stavros,Rodjaci,4965,"Ref.
O, o je, sacuvaj me Boze nevjere
O, o je, sacuvaj me Boze nevjere

Ja tuznu pricu cu vam pricati
da necete moc prestat plakati
bili su mama, tata i za zenit spreman im sin
bio je zgodan mladic miran, tih i fin
 
I nas'o je malu da zeni je on
i pitao oca sto misli o tom
Oprosti mi sine, ja kazem ti no
ta mala ti je sestra samo mama ne zna to

Ref.

I prosli su dani i godine
i nadje sin oci najljepse
jer mami se mala vec svidjela ta
on dos'o je ocu da blagoslov da
Oprosti mi sine, ja kazem ti no
ta mala ti je sestra samo mama ne zna to

Ref.

I dodje sin mami i isprica jad
o kako se je mama samo smijala tad
Ozeni se, sine, ja ne vidim zlo
tvoj tata nije tata tvoj, sam' on ne zna to

2x
O, o je, sacuvaj me Boze nevjere
ja i ti, tko zna mozda smo mi rodjaci
O, o je, sacuvaj me Boze nevjere
ja i ti, na sve danas moras paziti","https://tekstovi.net/2,536,31870.html",,,,,,,,,,,,,,,,,,,"O, o je, sačuvaj me Bože nevjere
O, o je, sačuvaj me Bože nevjere

Ja tužnu priču ću vam pričati
Da nećete moć prestat plakati
Bili su mama, tata i z ženit spreman im sin
Bio je zgodan mladić, miran, tih i fin

I naš'o je malu da ženi je on
I pitao oca što misli o tom
""Oprosti mi sine, ja kažem ti no,
Ta mala ti je sestra samo mama nezna to""

O, o je, sačuvaj me Bože nevjere
O, o je, sačuvaj me Bože nevjere

I prošli su dani i godine
I nađe sin oči najljepše
Jer mami se mala već svidjela ta
On doš'o je ocu da blagoslov da
""Oprosti mi sine, ja kažem ti no,
Ta mala ti je sestra samo mama nezna to""

O, o je, sačuvaj me Bože nevjere
O, o je, sačuvaj me Bože nevjere

I dođe sin mami i ispriča jad
O kako se je mama samo smijala tad
""Oženi se, sine, ja ne vidim zlo,
Tvoj tata nije tata tvoj, sam' on ne zna to.""

O, o je, sačuvaj me Bože nevjere
Ja i ti, tko zna možda smo mi rođaci
O, o je, sačuvaj me Bože nevjere
Ja i ti, na sve danas moraš paziti",Rođaci,https://cuspajz.com//tekstovi-pjesama/pjesma/jasmin-stavros/rodjaci.html
110,FJdcVEAU_1_110,Jasmin Stavros,Jasmin Stavros,Rodjen sam da gubim,827,"Sudjeno meni je svijetom da lutam
jer sreca nije tu na mojoj strani
noci mi duge, prepune tuge
jer tuga i ja smo drugovi stari

Ja nemam srece
ja nemam zivota
jer jednu zenu ljubim
 
Ja nemam srece
ja nemam zivota
ja rodjen sam da gubim

Ja nemam srece

Sudbina moja je svijetom da lutam
jer sreca nije tu na mojoj strani
suze na lice uzalud vicu
jer tuga i ja smo drugovi stari

Ja nemam srece
ja rodjen sam da gubim","https://tekstovi.net/2,536,57761.html",,,,,,,,,,,,,,,,,,,,,
111,FJdcVEAU_1_111,Jasmin Stavros,Jasmin Stavros,Rodjendan,753,"Ref.
Sretan rodjendan
ti si mi porucila
da l' ces moja bit'
da li  si odlucila

Ovo ludilo
svakog bi probudilo
na moj rodjendan
kad se drustvo skupilo
 
Godine mi prolaze
svaka nova novu boru donese
da l' si shvatila i ti
bicu stariji, al' ne pametniji

Ref. 2x

Ja se nisam zalio
meni nikad niceg nije falilo
daj mi, Boze, ljubavi
sve je dobro kad me draga zagrli

Ref. 2x

Dva, tri, i 

Ref. 2x","https://tekstovi.net/2,536,58201.html",,,,,,,,,,,,,,,,,,,,,
112,FJdcVEAU_1_112,Jasmin Stavros,Jasmin Stavros,Rujan (feat. Klapa Kumpanji),655,"Rujan, moja ladja krece
uspavan i more
silnom pucinom

Rujan, lastavica lijece
odlazi sa suncem
kraju dalekom
 
Ref.
A kad se opet
sa zelene grane
crna ptica mala 
svom ce domu doc' 

A samo moja
dusa nevesela
jedna ptica bijela
nema kamo poc'

Rujan, lastavica ljece
odlazi sa suncem
kraju dalekom

Rujan, istekli mi sati 
mene zovu mora
zbogom, stari moj

Ref.
A kada svane
nova ljetna zora
daruj mojoj dragoj
ruze rumene

A kad se jave
Svete Ane zvona
moje ime ona
more spomene

Rujan, lastavica ljece
rujan
zbogom, stari moj","https://tekstovi.net/2,536,57863.html",,,,,,,,['Stjepo Martinović'],['Stjepo Martinović'],['Remi Kazinoti'],"['Jasmin Stavros', 'Klapa Kumpanji']",https://diskografija.com/pjesma/rujan-7864.htm,Rujan,2005 - Zadarfest 2005,2007 - Nemoj se udavati - Jasmin Stavros,,,,,,
113,FJdcVEAU_1_113,Jasmin Stavros,Jasmin Stavros,S kim ujutro kafu pijes,1570,"Kako si mi draga
sto mi radis sad
treba li ti stogod
je l' sretna si ko nikad

Da l' si jos onako
lijepa ko i prije
da l' za necim zudis
je l' sada imas sve
 
S kim u jutru kafu pijes
da l' te nova ljubav grije
da l' je dobar prema tebi
samo kazi ako nije

Da l' je dobar prema tebi
samo kazi ako nije

Sjetis li se kad kad
nasih radosti
il' me smatras greskom
svoje mladosti","https://tekstovi.net/2,536,57785.html",,,,,,,,['Đorđe Novković'],['Marina Tucaković'],['Rajko Dujmić'],['Jasmin Stavros'],https://diskografija.com/pjesma/s-kim-ujutro-kafu-pijes-16581.htm,S kim ujutro kafu piješ,,,,,,,,
114,FJdcVEAU_1_114,Jasmin Stavros,Jasmin Stavros,Samo majka zna,932,"Znas li, majko, da postojim 
da te trebam, da te volim 
nema noci, nema dana 
da ne mislim da l' si sama 

Jedno zelim il' cu puci 
dosta mi je, idem kuci 
 
Ref.
Ja znam da nemam vremena 
jer cijeli zivot sam 
ja tjerao po svome 
i znam da samo majka zna 
da grijehe oprosti 
sinu svome 

Na svijetu nema loze te 
da slatko popijem k'o s mojim starim 
i znam da samo majka zna 
za nju sam uvijek mlad i ne starim 

Znas li, oce, dok te nema 
kakvu buru zivot sprema 
da l' za mene itko mari 
nikad niko k'o moj stari 

Jedno zelim il' cu puci 
dosta mi je, idem kuci 

Ref. 2x","https://tekstovi.net/2,536,58206.html",,Samo majka zna,,Duga je noć,"Znaš li majko da postojim
da te trebam da te volim
nema noći nema dana
da ne mislim dal si sama
Jedno želim il ću pući
dosta mi je idem kući. Refren
Ja znam da nemam vremena
jer cijeli život sam
ja tjerao po svome
i znam da samo majka zna
da grijehe oprosti
sinu svome. Na svijetu nema loze te
da slatko popijem
ko s mojim starim
i znam da samo majka zna
za nju sam uvijek mlad
i ne starim. Znaš li oče dok te nema
kakvu buru život sprema
dal za mene itko mari
nikad niko ko moj stari
Jedno želim il ću pući
dosta mi je idem kući. Refren 2x
Ja znam da nemam vremena
jer cijeli život sam
ja tjerao po svome
i znam da samo majka zna
da grijehe oprosti
sinu svome. Na svijetu nema loze te
da slatko popijem
ko s mojim starim
i znam da samo majka zna
za nju sam uvijek mlad
i ne starim",,https://lyricstranslate.com/en/jasmin-stavros-samo-majka-zna-lyrics.html,,,,,,,,,,,,,,
115,FJdcVEAU_1_115,Jasmin Stavros,Jasmin Stavros,Sanjam,769,"Nocima sanjam zelena polja
majcina rijec i Bozija je volja
sanjam i cujem te kako zoves mi ime
i cujem da kazes - velik si, sine
sanjam, samo sanjam

Ref.
Hej, kad me ceznja udari
hej, kad me svak’ zaboravi
za domom i za tobom
tad me dusa zaboli
za domom i za tobom
mene dusa zaboli

Vidim put koji poljem vijuga
trcim ja u susret najboljeg druga
sanjam, a usne ti zrele k'o nase tresnje
govore - nista nas rastavit' ne smije
ma sanjam, samo sanjam

Ref.

Mene dusa zaboli","https://tekstovi.net/2,536,57997.html",,,,,,,,,,,,,,,,,,,,,
116,FJdcVEAU_1_116,Jasmin Stavros,Jasmin Stavros,Slovenke,3693,"Ref.
Sve su Slovenke, jodl-jodli
ko manekenke, jodl-jodli
sve su Slovenke, jodl-jodli
ne mozes pogled sa njih skinuti

Svuda po svijetu, u zimi i ljetu 
ja sam ljubio
na ljubav se kleo
 u auto sjeo i izgubio
al' jednom sam bio i pivo pio
 u toj dolini
i pogled ne mogoh ja skinut sa nje
 mama spasi me

Ref. 2x

Svuda po svijetu i kontinentu 
sam putovao
nikada nisam zbog ljepih zena ja ludovao
al' jednom sam bio i pivo pio 
u toj dolini
i pogled ne mogoh ja skinut sa nje
 mama spasi me 

Ref. 4x","https://tekstovi.net/2,536,31851.html",,,,,,,,['Rajko Dujmić'],"['Stevo Cvikić', 'Tomislav Lovrinčević']",['Fedor Boić'],['Jasmin Stavros'],https://diskografija.com/pjesma/slovenke-1897.htm,Slovenke,1991 - Prijatelji,"2002 - Sve najbolje
Aranžman: Rajko Dujmić / Fedor Boić",2007 - Zlatna kolekcija,,,"Sve su Slovenke, jodl-jodli
Ko manekenke, jodl-jodli
Sve su Slovenke, jodl-jodli
Ne možeš pogled sa njih skinuti

Svuda po svijetu, u zimi i ljetu, ja sam ljubio
Na ljubav se kleo, u auto sjeo i izgubio
Al' jednom sam bio, i pivo pio, u toj dolini
I pogled ne mog'o ja skinut sa nje, mama spasi me!

Svuda po svijetu, i kontinentu, sam putovao
Nikada nisam zbog ljepih žena ja ludovao
Al' jednom sam bio, i pivo pio, u toj dolini
I pogled ne mog'o ja skinut sa nje, mama spasi me!",Slovenke,https://cuspajz.com//tekstovi-pjesama/pjesma/jasmin-stavros/slovenke.html
117,FJdcVEAU_1_117,Jasmin Stavros,Jasmin Stavros,Srce slomljeno,16398,"Uvijek kad si sa mnom svega sjetim se
i znam da ti nikad nisi bila za mene
a pricas da svoj zivot cijeli trazis ti
nekog' poput mene da bi zivjeli

Ref. 2x
Znam da me ne volis i ne slusas
uzimas al' nikada me nista ne pitas
i moje ranjeno, srce slomljeno
kunem ti se najvise je tebe voljelo
 
I kako samo mozes sada pitam se
lagat sve, al' znas da volio sam te
i zato sada idi sto dalje od mene
samo da te nocas moje oci ne vide

Ref. 2x

Ref.

Znam da me ne volis","https://tekstovi.net/2,536,21911.html",,,,,,,,['Marin Bukmir'],['Marin Bukmir'],['Fedor Boić'],['Jasmin Stavros'],https://diskografija.com/pjesma/srce-slomljeno-5308.htm,Srce slomljeno,1999 - Dio puta mog,2007 - Zlatna kolekcija,,,,"Uvijek kad si sa mnom svega sjetim se
i znam da ti nikad nisi bila za mene
a pricas da svoj zivot cijeli trazis ti
nekog' poput mene da bi zivjeli

Znam da me ne volis i ne slusas
uzimas al' nikada me nista ne pitas
i moje ranjeno, srce slomljeno
kunem ti se najvise je tebe voljelo

I kako samo mozes sada pitam se
lagat sve, al' znas da volio sam te
i zato sada idi sto dalje od mene
samo da te nocas moje oci ne vide

Znam da me ne voliš",Srce slomljeno,https://cuspajz.com//tekstovi-pjesama/pjesma/jasmin-stavros/srce-slomljeno.html
118,FJdcVEAU_1_118,Jasmin Stavros,Jasmin Stavros,"Sretan Bozic, ljubavi",1181,"Sretan Bozic, ljubavi 

Samo ti si uvijek tu 
kad sve ladje potonu 
samo ti si meni sve 
i u dobru i u zlu 
 
Samo tebi priznajem 
zasto budan ostajem 
i kad suzu pokazem 
ti je brises poljupcem 

Ref.
Neka nocas slave svi 
nebo, ljudi, ja i ti 
ruke su ti andjeli 
sretan Bozic, ljubavi 

Nek' se nocas ljube svi 
a ti sa mnom ostani 
usne su ti pokloni 
sretan Bozic, ljubavi 

Samo ti si zlatni prah 
zvijezda pala na moj prag 
samo ti si uvijek tu 
kada sve ladje potonu 

Ref.

Sretan Bozic, ljubavi","https://tekstovi.net/2,536,58207.html",,Sretan Božić ljubavi,,Duga je noć,"Samo ti si uvijek tu
kada sve lađe potonu
samo ti si meni sve
i u dobru i u zlu. Samo tebi priznajem
zašto budan ostajem
i kad suzu pokažem
ti je brišeš poljupcem. Refren
Neka noćas slave svi
nebo ljudi ja i ti
ruke su ti anđeli
sretan Božić ljubavi. Nek se noćas ljube svi
a ti samo ostani
usne su ti pokloni
sretan Božić ljubavi. Samo ti si zlatni prah
zvijezda pala na moj prag
Samo ti si uvijek tu
kada sve lađe potonu. Refren
Neka noćas slave svi
nebo ljudi ja i ti
ruke su ti anđeli
sretan Božić ljubavi. Nek se noćas ljube svi
a ti samo ostani
usne su ti pokloni
sretan Božić ljubavi
sretan Božić ljubavi",,https://lyricstranslate.com/en/jasmin-stavros-sretan-bo%C5%BEi%C4%87-ljubavi-lyrics.html,,,,,,,,,,,,,,
119,FJdcVEAU_1_119,Jasmin Stavros,Jasmin Stavros,Sta ce meni neka druga zena,627,"Ti ides drugom, a ja mirno gledam
stani, suzo, iz oka ti ne dam
ja ti necu na put nikad stati
sve dok zvijezda prestane mi sjati

Ref.
Sta ce meni neka druga zena
sve me sada samo na nju sjeca
bez te zene ne treba ni mene
srce moje, proklela te sreca
 
Niti jedna za mene ne vrijedi
nek’ je zalost u meni zaledi
jos ce za mnom zaplakati kise
ti me neces sresti nikad vise

Ref. 2x","https://tekstovi.net/2,536,58012.html",,,,,,,,['Đorđe Novković'],['Željko Pavičić'],['Fedor Boić'],['Jasmin Stavros'],https://diskografija.com/pjesma/sta-ce-meni-neka-druga-zena-16603.htm,Šta će meni neka druga žena,,,,,,,,
120,FJdcVEAU_1_120,Jasmin Stavros,Jasmin Stavros,Sta ce mi oci te,727,"Sta ce mi oci te
kad tebe ne vide
sta ce mi blaga sva
kad tebe nemam ja

Da mi se vratis, ja dao bih sve
milijun suza jos zove te
dusa me boli kol'ko te voli, nebo zna
nikoga necu zavoljeti ja
 
Ref.
Sta ce mi oci te
kad tebe ne vide
sta ce mi usne te
kad tebe ne ljube

Sta cu sa ruke dvije
kad tebe ne grle
sta ce mi blaga sva
kad tebe nemam ja

Da mi se vratis, ja dao bih sve
milijun suza jos zove te
milijun suza, a svaka suza molitva
cijelog zivota cu voljet' te ja

Ref.","https://tekstovi.net/2,536,57995.html",,,,,,,,['Rajko Dujmić'],['Stevo Cvikić'],['Fedor Boić'],['Jasmin Stavros'],https://diskografija.com/pjesma/sta-ce-mi-oci-te-16601.htm,Šta će mi oči te,,,,,,"Šta će mi oči te, kad tebe ne vide?
Šta će mi blaga sva, kad tebe nemam ja?

Da mi se vratiš, ja dao bi sve
Milijun suza još zove te
Duša me boli, koliko te voli nebo zna
Nikoga neću zavoljeti ja

Šta će mi oči te, kad tebe ne vide?
Šta će mi usne te kad tebe ne ljube?
Šta ću sa ruke dvije kad tebe ne grle?
Šta će mi blaga sva, kad tebe nemam ja?

Da mi se vratiš, ja dao bi sve
Milijun suza još zove te
Milijun suza, a svaka suza molitva
Cijelog života ću voljet te ja",Šta će mi oči te,https://cuspajz.com//tekstovi-pjesama/pjesma/jasmin-stavros/sta-ce-mi-oci-te.html
121,FJdcVEAU_1_121,Jasmin Stavros,Jasmin Stavros,Sto bi ja s tobom,2042,"Ti imas sve i nista
ti, vjeruj mi ne nedostaje
od mene samo pobjeci
jedino ti preostaje

Cuvaj se moga pogleda
svi su ti bolji odreda
da, ja sam zaljubljen
al' slucaj izgubljen
 
Ref. 2x
Sto bi ja s tobom
sto bi ja s tobom
ne znam ni sa sobom
pijem i pusim, kockam i rusim 
mostove za sobom

Nijedna zena nije ti
vjeruj mi, ni do koljena
ako bi stvarno htjela ti
biti mi moja voljena

Ref. 3x","https://tekstovi.net/2,536,52350.html",,,,,,,,,,,['Jasmin Stavros'],https://diskografija.com/pjesma/sto-bi-ja-s-tobom-13872.htm,Što bi ja s tobom,,,,,,,,
122,FJdcVEAU_1_122,Jasmin Stavros,Jasmin Stavros,Sto me pitas kako je,6008,"Sto me pitas kako je
kad te vidim, dobro je

Upitam se kako bi bilo
da sam tu prosao ja
minutu ranije il' minutu kasnije
ne bih tvoje oci susreo ja
 
I ne bih sad lutao svijetom
kao splav na rijeci sam
za tvojim grudima k'o za dobrim ljudima 
ne bih niti jedan zalio dan

Ref. 2x
Sto me pitas kako je
kad te vidim, dobro je
ne izgledas starije
ista si k'o ranije

I ne znam sto me dovelo tu
sreca mene ili ja nju
istog trena kad, kad vidim te
ja izgubim se","https://tekstovi.net/2,536,31871.html",,Što me pitaš kako je,Why do you ask me how I am,Zrak Zemlja Zrak,"Što me pitaš kako je, kad te vidim dobro je.... Upitam se kako bi bilo da sam tu prošao ja
Minutu ranije il' minutu kasnije, ne bih tvoje oči susreo ja
I ne bih sad lutao svijetom, kao splav na rijeci sam
Za tvojim grudima, ko za dobrim ljudima, ne bih niti jedan žalio dan. ---Refren---
Što me pitaš kako je, kad te vidim dobro je
Ne izgledaš starije, ista si k'o ranije
I ne znam što me dovelo tu, sreća mene ili ja nju
Istog trena kad, kad vidim te, ja izgubim se. Upitam se kako bi bilo...","Why do you ask me how I am, when I see you all is good. I wonder what would have happened if I had passed through here
A minute earlier or a minute later, then I would not have encountered your gaze
And I wouldn't be roaming the world now, alone as a raft on a river
I wouldn't be missing your chest and some good people, not for one day. ---Chorus---
Why do you ask me how I am, when I see you all is good
You don't look older at all, you're the same as before
And I don't know if luck brought me here or if it was the other way around
As soon as I see you I get lost. I wonder what would've happened...",https://lyricstranslate.com/en/sto-me-pitas-kako-je-why-do-you-ask-me-how-i-am.html,,,,['Jasmin Stavros'],https://diskografija.com/pjesma/sto-me-pitas-kako-je-12823.htm,Što me pitaš kako je,,,,,,"Što me pitaš kako je
Kad te vidim dobro je

Upitam se kako bi bilo da sam tu prošao ja
Minutu ranije il' minutu kasnije, nebih tvoje oči susreo ja
I nebih sad lutao svijetom, kao splav na riječi sam
Za tvojim grudima ko za dobrim ljudima nebih niti jedan žalio dan

Što me pitaš kako je, kad te vidim dobro je
Ne izgledaš starije, ista si ko ranije
I neznam što me dovelo tu, sreća mene ili ja nju
Istog trena kad kad vidim te, ja izgubim se

Upitam se kako bi bilo da sam tu prošao ja
Minutu ranije il minutu kasnije, nebih tvoje oči susreo ja
I nebih sad lutao svijetom, kao splav na riječi sam
Za tvojim grudima, ko za dobrim ljudima, nebih niti jedan žalio dan",Što me pitaš kako je,https://cuspajz.com//tekstovi-pjesama/pjesma/jasmin-stavros/sto-me-pitas-kako-je.html
123,FJdcVEAU_1_123,Jasmin Stavros,Jasmin Stavros,Sto mi je trebalo,781,"Sto mi je trebalo
da je jednom sretnem samu
zavolim u istom danu
sto mi je trebalo
da l' mi je trebalo

Sto mi je trebalo
da je ljubim i poludim
tuzan sad se bez nje budim
sto mi je trebalo
 
Slusat' njene slatke price
da smo kao jedno bice
sto mi je trebalo

Ref.
Deset dana, deset noci
nemam sna, ne sklapam oci
sam, ostao sam sam
nema je vise

Niti pisma niti rijeci
niti traga nasoj sreci
znam, ostao sam sam
prokleta mi dusa ostala

Sto mi je trebalo
staro drustvo izbjegavam
s nikim ja ne razgovaram
sto mi je trebalo
da l' mi je trebalo

Sto mi je trebalo
sve od jutra pa do mraka
zivim tek od mrve zraka
sto mi je trebalo

Ref.

Ref. 2x","https://tekstovi.net/2,536,58591.html",,,,,,,,,,,['Jasmin Stavros'],https://diskografija.com/pjesma/sto-mi-je-trebalo-12835.htm,Što mi je trebalo,,,,,,,,
124,FJdcVEAU_1_124,Jasmin Stavros,Jasmin Stavros,Suze pijem kao vino,711,"Sto put na dan prazna dusa zajeca
tvrdo srce rado bi da ne kuca
kad se sjetim sto sam ti ucinio
bolje da se nisam niti rodio

Ref.
Suze pijem kao vino
ej sudbino, ej sudbino
oko duse kriz mi visi oj, zivote, tezak li si
 
Suze pijem kao vino
ej sudbino, ej sudbino
ej, da mogu kao casu
razbiti i proslost nasu

Ali ne, ne ide sto na zidu duse pise
ne brise se nikad vise

Ref. 4x","https://tekstovi.net/2,536,58198.html",,Suze pijem kao vino,,Ljubomorni ljudi,"Sto put na dan prazna duša zajeca,
tvrdo srce rado bi da ne kuca
Kad se sjetim što sam ti učinio,
bolje da se nisam niti rodio
Kad se sjetim što sam ti učinio,
bolje da se nisam niti rodio. Refren
Suze pijem kao vino ej, sudbino ej, sudbino
Oko duše križ mi visi oj, živote težak li si
Suze pijem kao vino ej, sudbino ej, sudbino
Ej, da mogu kao čašu razbiti i prošlost našu
Ali ne, ne ide što na zidu duše piše,
ne briše se nikad više. Sto put na dan prazna duša zajeca,
tvrdo srce rado bi da ne kuca
Kad se sjetim što sam ti učinio,
bolje da se nisam niti rodio
Kad se sjetim što sam ti učinio,
bolje da se nisam niti rodio. Refren x2
Suze pijem kao vino ej, sudbino ej, sudbino
Oko duše križ mi visi oj, živote težak li si
Suze pijem kao vino ej, sudbino ej, sudbino
Ej, da mogu kao čašu razbiti i prošlost našu
Ali ne, ne ide što na zidu duše piše,
ne briše se nikad više",,https://lyricstranslate.com/en/jasmin-stavros-suze-pijem-kao-vino-lyrics.html,,,,['Jasmin Stavros'],https://diskografija.com/pjesma/suze-pijem-kao-vino-16577.htm,Suze pijem kao vino,,,,,,,,
125,FJdcVEAU_1_125,Jasmin Stavros,Jasmin Stavros,Tesko je,2925,"Kako da zivim sada s tim
da dane provodis sa njim
a do jucer ja sam tebi bio sve

Nocu se vani uputim
da pijem, da ne poludim
nije ovo vrijeme za mene
 
Ref.
Tesko ide ovih dana bez tebe
kada nista ne ide, a ljubav umire
tesko je rano moja bez tebe
kad se rusi cijeli svijet i pada na mene

Tesko, tesko zivim jedina
osmijeh si mi s lica skinula

Ref.

Tesko je

Ref.

Ref. 2x","https://tekstovi.net/2,536,39647.html",,,,,,,,['Vinko Didović'],['Vinko Didović'],"['Vinko Didović', 'Milo Stavros']",['Jasmin Stavros'],https://diskografija.com/pjesma/tesko-je-11028.htm,Teško je,,,,,,,,
126,FJdcVEAU_1_126,Jasmin Stavros,Jasmin Stavros,Ti si s drugim,3630,"Kad me slome rijeci tvoje
sto u dusi ostalo je
gdje sam bio gdje sam stao
il te voljet nisam znao

Pijem padam ustajem
ali ne odustajem
samo bol kroz vene tece
meni s tobom nema srece
 
Ref. 2x
Ti si s drugim, ti me neces
meni ledja ti okreces
kome nocas ja bih pos'o
kad ti nisam dobro dos'o

Aj, aj, ja ,ja, sta da radim ja
aj, ja, ja, ja, sam bez ikoga (2x)","https://tekstovi.net/2,536,31865.html",,,,,,,,,,,['Jasmin Stavros'],https://diskografija.com/pjesma/ti-si-s-drugim-12840.htm,Ti si s drugim,,,,,,,,
