Unnamed: 0,Song_ID,Artist,Artist_diskografija,Song_tekstovinet,Views_tekstovinet,Lyrics_tekstovinet,Url_tekstovinet,Writer_lyricstranslate,Song_lyricstranslate,EngTitle_lyricstranslate,Album_lyricstranslate,Lyrics_lyricstranslate,EngLyrics_lyricstranslate,Url_lyricstranslate,Izvedba_diskografija,Url_diskografija,Song_diskografija,Skladba_diskografija,Stihovi_diskografija,Aranžman_diskografija,Album_1_diskografija,Album_2_diskografija,Album_3_diskografija,Album_4_diskografija,Album_5_diskografija,Album_6_diskografija,Album_7_diskografija,Lyrics_cuspajz,Song_cuspajz,Url_cuspajz
10,J8Cff2I3_1_10,Tereza Kesovija,Tereza,"Dalmacijo, sreco moja (feat. Ivo Pattiera)",225,"Ja znam da si vrijedna
svake moje suze
da si samo jedna
i da me obuze

Kamen tvoj me brani
zemlja tvoja grije
cinis da sam dijete
sto se suncu smije
 
Pozdravljam te pjesmom
nazdravljam ti vinom
sretan sto te imam
sto me zoves sinom

Dok me ljubis morem
dok me grlis nebom
milujes me suncem
krijepis toplim hljebom

Ref.
Mogu poci nakraj svijeta
ali me prati zvijezda tvoja
tebe imam, tebe ljubim
Dalmacijo, sreco moja

Radosno je srce moje
vesela je dusa moja
sto te imam, sto te ljubim
Dalmacijo, sreco moja

Ref.","https://tekstovi.net/2,837,63950.html",,,,,,,,,,,,,,,,,,,,,,,
11,J8Cff2I3_1_11,Tereza Kesovija,Tereza,Dalmatinko,7041,"Lijepa si ti, lijepa si ti
lijepa si, lijepa ti, Dalmatinko
lijepa ko tresnja, bistra ko cesma
slusas cempresa glas
pogacu mijesis, suncu se smijes
brsljan krasi tvoj pas
 
Miris lavande, plamen u oku 
nosis vedra ko dan
toplinu srca, ljubav siroku 
pruzas svakom na dlan

Lijepa ko bora s pametnog cela 
cuvas djetinje sne
ljubavi puna, njezna i bijela
trajes, podnosis sve

Gledam te kako prostires rublje 
il' dok pripravljas stol
tudja te suza zaboli dublje 
nego vlastita bol

Lijepa ko suza soka kad kane
jedra, vitka ko bor
slavuj ti pjeva, sume, fontane
prosci stizu pred dvor

Prsten od zlata, narandzu rosnu 
nosis sretna kroz grad
i kad ti vrijeme posrebri kosu 
cuvas njeznost i sklad

Dalmatinko, ruzo rumena
suzo mora, kamen i svod
Dalmatinko, za sva vrimena 
imas dusu, gizdavi hod

Dalmatinko, strasna i snena 
zjeno neba, jedro i brod
na svom pragu za sva vremena 
cuvas vatru, ime i rod","https://tekstovi.net/2,837,12121.html",,Dalmatinko,,"Molim Te, Ostani LP 1986","Lijepa si ti! Lijepa si ti!
Lijepa si, lijepa ti, Dalmatinko!
Lijepa k'o trešnja, bistra k'o česma, slušaš čempresa glas.
Pogaču mijesiš, suncu se smiješ, bršljan krasi tvoj pas.
Miris lavande, plamen u oku nosiš vedra k'o dan.
Toplinu srca, ljubav široku pružaš svakom na dlan.. Lijepa k'o bora s pametnog čela čuvaš djetinje sne.
Ljubavi puna, nježna i bijela, traješ, podnosiš sve.
Gledam te kako prostireš rublje il' dok pripravljaš stol.
Tuđa te suza zaboli dublje nego vlastita bol.. Lijepa k'o suza soka kad kane, jedra, vitka k'o bor.
Slavuj ti pjeva, šume fontane, prosci stižu pred dvor.
Prsten od zlata, naranču rosnu nosiš sretna kroz grad.
I kad ti vrijeme posrebri kosu čuvaš nježnost i sklad.. Dalmatinko, ružo rumena, suzo mora, kamen i svod,
Dalmatinko, za sva vrimena imaš dušu, gizdavi hod.
Dalmatinko, strasna i snena zjeno neba, jedro i brod,
Na svom pragu za sva vremena čuvaš vatru, ime i rod",,https://lyricstranslate.com/en/tereza-kesovija-dalmatinko-lyrics.html,['Tereza'],https://diskografija.com/pjesma/dalmatinko-9535.htm,Dalmatinko,['Zdenko Runjić'],['Jakša Fiamengo'],['Stipica Kalogjera'],1995 - Svjetiljka djetinjstva,2006 - Da te mogu pismom zvati - Libar IV,,,,,,,,
12,J8Cff2I3_1_12,Tereza Kesovija,Tereza,Divlja strast,3269,"Jednom, tvoje okove zbacit cu ja, znaj
jednom, iz te tamnice pobjeci cu tebi, znaj

Ref.
Divlja je strast, u mojoj krvi
divlja ce strast, sve lance smrvit
divlja ce strast ovladat tijelom
donijet cu tad, slobodu srcu mom

Jednom, ovom ropstvu ce morat doci, kraj
jednom, bit ce zauvijek napusten, znaj

Ref. 2x","https://tekstovi.net/2,837,32813.html",,Divlja strast,Dzika namiętność,Spomenar,"Jednom tvoje okove zbacit ću ja, znaj
jednom iz te tamnice pobje' ću tebi, znaj.
Znaj, znaj, znaj, znaj !
Znaj, znaj, znaj, znaj !. REF.
Divlja je strast u tvojoj krvi
divlja će strast sve lance smrvit'
divlja će strast ovladat tijelom
donijet će tad slobodu srcu mom.. Jednom ovom ropstvu će morat doć' kraj
jednom bit ćes zauvijek napušten, znaj.
Znaj, znaj, znaj, znaj !
Znaj, znaj, znaj, znaj !. Ref.","Kiedyś zrzucę Twoje okowy, wiedz
Kiedyś ucieknę Ci z tej ciemnicy, wiedz
Wiedz, wiedz, wiedz, wiedz!
Wiedz, wiedz, wiedz, wiedz!. Ref.
Dzika namiętność jest w Twojej krwi
Dzika namiętność zmiele wszystkie łańcuchy
Dzika namiętność rządzi ciałem
Przyniesie wtedy wolność mojemu sercu. Kiedyś musi przyjść koniec tej niewoli
Kiedyś zostaniesz na zawsze porzucony
Wiedz, wiedz, wiedz, wiedz!
Wiedz, wiedz, wiedz, wiedz!. Ref.",https://lyricstranslate.com/en/dzika-nami%C4%99tno%C5%9B%C4%87-lyrics.html,,,,,,,,,,,,,,"Jednom, tvoje okove zbacit ću ja, znaj.
Jednom, iz te tamnice pobjeći ću tebi, znaj.
Divlja je strast u tvojoj krvi.
Divlja će strast ovladat tijelom.
Donijet ću tad slobodu srcu mom.

Jednom, ovom ropstvu će morat doći kraj.
Jednom, bit će zauvijek napušten, znaj.

Divlja je strast u tvojoj krvi.
Divlja će strast ovladat tijelom.
Donijet ću tad slobodu srcu mom.",Divlja strast,https://cuspajz.com//tekstovi-pjesama/pjesma/tereza-kesovija/divlja-strast.html
13,J8Cff2I3_1_13,Tereza Kesovija,Tereza,Dok istina postoji,2849,"Preko plavih dubina
 preko zelenih dolina
preko bijelih visina
 jos i dalje od svih daljina

Preko hladnih tudjina
 preko sivih maglina
treba poci, treba prijeci
 daleko je istina
 
Ref.
Ima ljubavi, ima ljubavi 
gdje istina postoji
i kad boli i kad voli 
do sunca vodi

Ima ljubavi, ima ljubavi 
dok istina postoji

I u dobru i u zlu
 i na vrhu i na dnu
ispod duge, preko tuge
samo jedna je istina 

Ref. 2x","https://tekstovi.net/2,837,32820.html",,,,,,,,,,,,,,,,,,,,,"Preko plavih dubina, preko zelenih dolina,
preko bijelih visina, još i dalje od svih daljina,
preko hladnih tuđina, preko sivih maglina,
treba poći, treba priječi daleko je istina.

Ima ljubavi, ima ljubavi gdje istina postoji.
I kad boli i kad boli do sunca vodi.
Ima ljubavi, ima ljubavi dok istina postoji.

I u dobru i u zlu, i na vrhu i na dnu
ispod duge, preko tuge samo jedna je istina.",Dok istina postoji,https://cuspajz.com//tekstovi-pjesama/pjesma/tereza-kesovija/dok-istina-postoji.html
14,J8Cff2I3_1_14,Tereza Kesovija,Tereza,Dubrovacka zvona,9291,"Ko' mi to prosipa zuku 
slano i ljutu na ranu
suza me dovoljno pece 
u njoj sam gasila grad

Povit cu ranjenu ruku 
i zasjat ce dragulj na dlanu
danas kad upale svijece 
molitva, prkos i jad
 
Ref.
Kad zazvone Dubrovacka zvona
i objave svome puku mir
Sv. Vlaho skalat ce se s trona
pa s oltara na Stradun u djir

Kad zazvone stara gradska zvona
Konavoke, raznijet ce ih pjev
jecat ce od Cilipa do Stona
bar da nacas stisaju sav gnjev

Bit ce u njihovom zvuku 
Konavle moje i zupa
zubor i djetinja graja 
dok je kraj ognjista muk

Pruzit ce mjedenu ruku 
pa cemo krenuti skupa
pridvorju zelenog raja 
iz kog je izagnan puk

Ref.

A Sv. Vlaho skalat ce se s trona
pa s oltara na Stradun u djir","https://tekstovi.net/2,837,11168.html",,Dubrovačka zvona,Bells of Dubrovnik,To sam ja CD 1995,"Ko` mi to prosipa žuku, slano i ljutu na ranu
suza me dovoljno peče, u njoj sam gasila Grad.
Povit ću ranjenu ruku i zasjat će dragulj na dlanu
danas kad upale svijeće, molitva, prkos i jad.. Kad zazvone dubrovačka zvona
i objave svome puku – mir
Sv. Vlaho skalat će se s trona
pa s oltara na Stradun – u đir.. Kad zazvone stara gradska zvona
Konavoke, raznijet će ih pjev
ječat će od Ćilipa do Stona
bar da načas stišaju sav gnjev.. Bit će u njihovom zvuku, Konavle moje i Župa
žubor i djetinja graja dok je kraj ognjišta – muk.
Pružit će mjedenu ruku, pa ćemo krenuti skupa
Pridvorju zelenog raja, iz kog` je izagnan puk.","Who's pouring bitternes, salt and dander on my wound
My tears already sting enough, I quenched the Town with them
I'll bandage my wounded hand and a jewel will shine on my palm
Today when they light up the candles - prayer, spite, misery. When bells of Dubrovnik ring
And proclaim peace to its people
Saint Blaise will come down from the throne
And have a walk on the Stradun from the altar. When old city bells ring
They'll be disseminated by singing of a Konavle girl
They will groan from Čilipi to Ston
To calm all the anger just for a little bit. My Konavle and Župa will be in their sound
Gurgle and kids' hubbub while the hearth is silent
He'll stretch out his brass hand and we'll go together
To the vestibule of the green heaven where the people were banished from",https://lyricstranslate.com/en/dubrova%C4%8Dka-zvona-bells-dubrovnik.html,['Tereza'],https://diskografija.com/pjesma/dubrovacka-zvona-7822.htm,Dubrovačka zvona,['Đelo Jusić sr.'],['Drago Britvić'],['Stipica Kalogjera'],1995 - To sam ja,1999 - Gdje ima srca tu sam i ja,2007 - The platinum collection,,,,,"Ko mi to prosipa žuku, Slano i Ljutu na ranu
suza me dovoljno peče, u njoj sam gasila Grad.
Povit ću ranjenu ruku i zasjat će dragulj na dlanu
danas kad upale svijeće, molitva, prkos i jad.

Kad zazvone dubrovačka zvona
i objave svome puku mir
Sv. Vlaho skalat će se s trona
pa s oltara na Stradun u đir.

Kad zazvone stara gradska zvona
Konavoke, raznijet će ih pjev
ječat će od Čilipa do Stona
bar da načas stišaju sav gnjev.

Bit će u njihovom zvuku, Konavle moje i Župa
žubor i djetinja graja dok je kraj ognjišta muk.
Pružit će mjedenu ruku, pa ćemo krenuti skupa
Pridvorju zelenog raja, iz kog je izagnan puk.",Dubrovačka zvona,https://cuspajz.com//tekstovi-pjesama/pjesma/tereza-kesovija/dubrovacka-zvona.html
15,J8Cff2I3_1_15,Tereza Kesovija,Tereza,"Forza, maestro",263,"Nocas mi se neces skriti
cekat cu te u portunu
s tobom cu na balu biti
ljubit ces me u kantunu

Pjevat cemo pjesme stare
o Veljunu i o vinu
nocas nam se oci zare
kao vatra u kominu
 
Nocas mi se spavat' ne da
ostala bih tu sve do zore
u zoru bih s tobom posla
slusat' kako sumi more

Umorni bi, onda, spali
u djardinu pokraj puta
da te volim, ludo volim
rekla bih ti po sto puta

Ref.
Forza, maestro, forza, maestro
pred nama ostaje, ostaje, ostaje
jos cijela noc

Forza, maestro, forza, maestro
Veljunu nikada, nikada, nikada
kraj nece doc'

Nocas ce nam krasno biti
u tom kolu sto nas nosi
kada Festa kraju dodje
sve ce balat' s nama bosi

Ostat ce mi puno srce
dogodine da me sjeca
da sam o'dje s tobom bila
da sam znala sto je sreca

Ref. 2x

Veljunu nikada, nikada, nikada
kraj nece doc'","https://tekstovi.net/2,837,63102.html",,,,,,,,,,,,,,,,,,,,,,,
16,J8Cff2I3_1_16,Tereza Kesovija,Tereza,"Gdje ima srca, tu sam i ja",5366,"Ja stojim na sceni, predamnom suci
istina moja tece u mrak
varljiva svjetlost gori na ruci
umiru zvuci, u srcu trag

Ja stojim na sceni i volim ljude
svu ljubav svijeta mogu da dam
i bit ce ljubav dok pjesme bude
da nitko od nas ne bude sam
 
Koliko zelja, toliko nada
koliko srca, toliko sna
za svako srce jedna zvijezda pada
gdje srca ima, tu sam i ja
(2x)

Ja stojim na sceni i pamtim dane
i pljesak pamtim glasan i tih
toliko rijeci u pjesmu stane
o, da li cu ikad' pjevati njih

Ja stojim na sceni, uzimam i dajem
pjesma k'o svila klizi kraj nas
ja zbog nje volim i zbog nje trajem
svaka je pjesma mog srca glas

Nek' svjetla gore kad odem sa scene
i nek' se svira dugo u noc
dok pjesme bude bit ce i mene
kad pjesma stane i ja cu poc'
(2x)","https://tekstovi.net/2,837,11634.html",,"Gdje ima srca, tu sam i ja","Где има срца, ту сам и ја","Gdje ima srca, tu sam i ja CD 1999","Ja stojim na sceni, preda mnom suci,
istina moja teče u mrak,
varljiva svjetlost gori na ruci,
umiru zvuci, u srcu trag.. Ja stojim na sceni i volim ljude,
svu ljubav svijeta mogu da dam
i bit će ljubav dok pjesme bude
da nitko od nas ne bude sam.. Koliko želja, toliko nada,
koliko srca, toliko sna,
za svako srce jedna zv'jezda pada,
gdje srca ima, tu sam i ja.. Ja stojim na sceni i pamtim dane
i pljesak pamtim glasan i tih.
Toliko riječi u pjesmu stane,
o, da li ću ikad pjevati njih.. Ja stojim na sceni, uzimam i dajem,
pjesma k'o svila klizi kraj nas,
ja zbog nje volim i zbog nje trajem
svaka je pjesma mog srca glas.. Nek' svjetla gore kad odem sa scene
i nek' se svira dugo u noć
dok pjesme bude bit će i mene
kad pjesma stane i ja ću poć.","Ја стојим на сцени, преда мном суци,
истина моја тече у мрак,
варљива светлост гори на руци,
умиру звуци, у срцу траг.. Ја стојим на сцени и волим људе,
сву љубав света могу да дам
и биће љубав док песме буде
да нико од нас не буде сам.. Колико жеља, толико нада,
колико срца, толико сна,
за свако срце једна звезда пада,
где срца има, ту сам и ја.. Ја стојим на сцени и памтим дане
и аплауз памтим гласан и тих.
Толико речи у песму стане,
о, да ли ћу икада да певам њих.. Ја стојим на сцени, узимам и дајем,
песма ко свила клизи крај нас,
ја због ње волим и због ње трајем
свака је песма мог срца глас.. Нека светла горе када одем са сцене
и нека се свира дуго у ноћ
док песме буде биће и мене
када песма стане и ја ћу да одем.",https://lyricstranslate.com/en/gdje-ima-srca-tu-sam-i-ja-%D0%B3%D0%B4%D0%B5-%D0%B8%D0%BC%D0%B0-%D1%81%D1%80%D1%86%D0%B0-%D1%82%D1%83-%D1%81%D0%B0%D0%BC-%D0%B8-%D1%98%D0%B0.html,['Tereza'],https://diskografija.com/pjesma/gdje-ima-srca-tu-sam-i-ja-7849.htm,Gdje ima srca tu sam i ja,['Tereza Kesovija'],['Margit Antauer'],['Stipica Kalogjera'],,,,,,,,"Ja stojim na sceni, predamnom suci,
istina moja teče u mrak,
varljiva svjetlost gori na ruci,
umiru zvuci, u srcu trag.

Ja stojim na sceni i volim ljude,
svu ljubav svijeta mogu da dam
i bit će ljubav dok pjesme bude
da nitko od nas ne bude sam.

Koliko želja, toliko nada,
koliko srca, toliko sna,
za svako srce jedna zv'jezda pada,
gdje srca ima, tu sam i ja.

Ja stojim na sceni i pamtim dane
i pljesak pamtim glasan i tih.
Toliko riječi u pjesmu stane,
o, da li ću ikad pjevati njih.

Ja stojim na sceni, uzimam i dajem,
pjesma k'o svila klizi kraj nas,
ja zbog nje volim i zbog nje trajem
svaka je pjesma mog srca glas.

Nek' svjetla gore kad odem sa scene
i nek' se svira dugo u noć
dok pjesme bude bit će i mene
kad pjesma stane i ja ću poć.","Gdje ima srca, tu sam i ja",https://cuspajz.com//tekstovi-pjesama/pjesma/tereza-kesovija/gdje-ima-srca-tu-sam-i-ja.html
17,J8Cff2I3_1_17,Tereza Kesovija,Tereza,Gitara romana,148,"Dok moj Rim sada sniva
zvijezde sjaje u noci
lutam ulicom ja
nemam mira, ni sna
pjesma tjesi me ta

Misli moje, dok kruze
cijela priroda spi
o, gitaro mog Rima
tiho prati me ti
 
Ref. 2x
Pjevaj, pjevaj mi, gitaro
nek´ jos jednom srce place
neka strune zvone jace
ostajes mi samo ti

Pjevaj, pjevaj mi gitaro
dok moj glas daleko leti
nek´ ta pjesma nekog sjeti
da smo sretni bili mi

O, gitaro mog Rima
tiho prati me ti","https://tekstovi.net/2,837,64818.html",,,,,,,,,,,,,,,,,,,,,,,
18,J8Cff2I3_1_18,Tereza Kesovija,Tereza,"Gle, izlazi sunce",589,"Gle, izlazi sunce
i budi se grad
u ocima jutra
svoj ostavlja trag

Gle, izlazi sunce
cuj valove te
jos jednom bih htjela
da zagrlim sve
 
Kraj mora smo sami ti i ja
hladno nam nije
al' ipak, kad vidim cvijeta dva
ja zadrhtim sva

Kraj mora smo sami ja i ti
sunce nas grije
pred nama su sretni dani svi
k'o djeca smo mi

Gle, izlazi sunce
k'o utjeha, spas
mi bit cemo jedno
kad obasja nas

Kraj mora smo sami ti i ja
hladno nam nije
gle, kako su lijepa cvijeta dva
k'o slika iz sna

Kraj mora smo sami ja i ti
sunce nas grije
pred nama su sretni dani svi
k'o djeca smo mi

Gle, izlazi sunce
i pocinje dan
jos uvijek me volis
po svemu to znam

Gle, izlazi sunce
i prolazi brod
daljine ga zovu
i beskrajni svod

Gle, izlazi sunce
k'o utjeha, spas
mi bit cemo jedno
kad obasja nas","https://tekstovi.net/2,837,62254.html",,Izlazi sunce,,Pronađi Put LP 1985,"Gle, izlazi sunce i budi se grad
u očima jutro svoj ostavlja trag
gle, izlazi sunce, čuj valove te
još jednom bih htjela da zagrlim sve. Kraj mora smo sami ti i ja
hladno nam nije
al' ipak kad vidim cvijeta dva
ja zadrhtim sva. Kraj mora smo sami ja i ti
sunce nas grije
pred nama su sretni sati svi
k'o djeca smo mi. Gle, izlazi sunce k'o utjeha, spas
mi bit ćemo jedno kad obasja nas. Ref.
Kraj mora smo sami ti i ja
hladno nam nije
gle, kako su lijepa cvijeta dva
k'o slike iz sna. Kraj mora smo sami ja i ti
sunce nas grije
pred nama su sretni sati svi
k'o djeca smo mi. Gle, izlazi sunce i počinje dan
još uvijek me voliš, po svemu to znam
gle, izlazi sunce i prolazi brod
daljine ga zovu i beskrajni svod. Ref.",,https://lyricstranslate.com/en/tereza-kesovija-izlazi-sunce-lyrics.html,['Tereza'],https://diskografija.com/pjesma/izlazi-sunce-7832.htm,Izlazi sunce,['Vangelis'],['Željko Sabol'],['Mato Došen'],1997 - Kad jednog dana prisjetim se svega,2002 - Zvuk osamdesetih Zabavna i Pop 1984 - 1985,,,,,,,,
19,J8Cff2I3_1_19,Tereza Kesovija,Tereza,Gledam moje Konavle,489,"Kad na Konavle se spusti noc
bit cu ptica, pa cu njima poc'
bit cu zvijezda zlacana
sto nad snenim poljem sja

Kad nad Konavlima sunce zri
cujem vjetar, zove - dodji mi
da sam skoljka biserna
na dnu mora tvojega
zrno pijeska s morskog dna
tvoj bih kamen ljubila
 
Ref.
I gledam moje Konavle
bijelih dvora prag
tvoje drage uvale
stari Cavtat grad

I gledam moje Konavle
ocima od sna
dok pod srcem zivo vri
krv konavoska

I gledam moje Konavle

Ref.

Dok pod srcem zivo vri
krv konavoska","https://tekstovi.net/2,837,62252.html",,Gledam moje Konavle,,,"Kad na Konavle se spusti noć
Bit ću ptica pa ću njima poć'
Bit ću zvijezda zlačana
Što nad snenim poljem sja.. AVAN
Kad nad Konavlima sunce zri
Čujem, vjetar zove: - Dođi mi.
Da sam školjka biserna
na dnu mora tvojega
I zrno pijeska s morskog dna
Tvoj bih kamen ljubila.. REF
I gledam moje Konavle, bijelih dvora trag
I tihe drage uvale, stari Cavtat grad
I gledam moje Konavle očima od sna
Dok pod srcem živo vri krv konavoska.. Avan.. Ref.",,https://lyricstranslate.com/en/tereza-kesovija-gledam-moje-konavle-lyrics.html,,,,,,,,,,,,,,,,
