Unnamed: 0,Song_ID,Artist,Artist_diskografija,Song_tekstovinet,Views_tekstovinet,Lyrics_tekstovinet,Url_tekstovinet,Writer_lyricstranslate,Song_lyricstranslate,EngTitle_lyricstranslate,Album_lyricstranslate,Lyrics_lyricstranslate,EngLyrics_lyricstranslate,Url_lyricstranslate,Skladba_diskografija,Stihovi_diskografija,Izvedba_diskografija,Album_1_diskografija,Album_2_diskografija,Url_diskografija,Song_diskografija,Album_3_diskografija,Album_4_diskografija,Album_5_diskografija,Album_6_diskografija,Aranžman_diskografija,Album_7_diskografija,Album_8_diskografija,Lyrics_cuspajz,Song_cuspajz,Url_cuspajz
36,D7roOOt+_1_36,Josipa Lisac,Josipa Lisac,Ispocetka,10843,"Zamor na ulici, moj grad budi se
provela sam besanu noc
straha nestaje, osmijeh vraca se
jutro ima cudesnu moc

Zvoni telefon, ja ne odgovaram
necu da mi pokvari dan
pozivi ujutru, rano, prerano
nikad nisu ugodni, znam
 
Ref.
U svjetlu svanuo je dan
i bit ce sretan, osjecam
odnijet ce sve
sve nocne more, tjeskobe i sve
danas je dan kad ispocetka
zapocet cu sve

Soba u neredu, pune pepeljare
kavom proliveni baudelaire
posljednjih dana ovaj moj zivot
nije sa mnom bio bas fer

Ref.

Jos jednom ispocetka
dal' imam snage za to
jos jednom proci sto sam prosla
hrabrosti treba za to","https://tekstovi.net/2,383,22426.html",,Ispočetka,From The Beginning,Život,"Žamor na ulici... moj grad budi se...
provela sam besanu noć.
Straha nestaje, osmijeh vraća se,
jutro ima čudesnu moć.. Zvoni telefon. Ja ne odgovaram,
neću da mi pokvari dan...
pozivi ujutru, rano, prerano,
nikad nisu ugodni, znam.. U svjetlu svanuo je dan
i bit će sretan, osjećam.
Odnijet će sve,
sve noćne more, tjeskobe i sne.
Danas je dan
kad ispočetka započet ću sve!. Soba u neredu, pune pepeljare,
kavom proliveni Baudelaire...
posljednjih dana ovaj moj život
nije sa mnom bio baš fer.. Još jednom ispočetka?
Dal imam snage za to?
Još jednom proći što sam prošla?
Hrabrosti treba za to.","Noise in the street... my city is waking up
I've had a sleepless night
Fear is vanishing, smile is coming back
Morning has a miraculous power. Phone is ringing. I don't answer it,
I don't want it to spoil my day...
Calls in the morning, early, too early
Never are nice, I know.. Day broke in light
And it will be happy, I feel it
It will take everyting away
All the nightmares, anxieties and dreams
Today is the day
When I will start everything from the beginning!. Room in a mess, full ashtrays
Baudelaire covered with spilt coffee
These last days my life has not
Really been fair to me. Once again from the beginning?
Do I have the strength for it?
To once again through what I've already been through?
It takes courage",https://lyricstranslate.com/en/ispo%C4%8Detka-beginning.html-0,['Karlo Metikoš Matt Collins'],['Ivica Krajač'],['Josipa Lisac'],2000 - Split 2000,2000 - Život,https://diskografija.com/pjesma/ispocetka-3288.htm,Ispočetka,2000 - Život - remix,"2002 - Live - uživo
Aranžman: Gojko Tomljanović",2007 - The platinum collection - remix,,,,,"Žamor na ulici
Moj grad budi se
Provela sam besanu noć
Osmijeh vraća se
jutro ima čudesnu moć

Zvoni telefon
Ja ne odgovaram
Neću da mi pokvari dan
Poziv u jutro, rano , prerano
Nikad nisu ugodni znak

Usvjetlu zoru on je taj
I bit će sretan osjećaj
Odnijet će sve, sve noćne more
Te snove i sve
Danas je dan
Kad ispočetka započet ću sve
Soba u neredu
Pune pepeljare
Kava pročiveni po tle
Posljednji dan ovaj moj život
Nije sa mnom bio baš fer
U svijetu ...........
Još jednom ispočetka
Dal imam snage za to
Još jednom proći što sam prošla
Da li sam spremna za to.",Ispočetka,https://cuspajz.com//tekstovi-pjesama/pjesma/josipa-lisac/ispocetka.html
37,D7roOOt+_1_37,Josipa Lisac,Josipa Lisac,Istina,7697,"Moje boje nitko ne vidi
a ja crvenim kad se prisjetim
da zeljna sam te jos

U mom svijetu je romanticno
nista nije hladno, plasticno
jer pomisljam na nas
 
Otkad nisi tu uz mene
ja zaboravljam na vrijeme
zivim zivot dan po dan
tebi pripadam

Ref.
Tvoja je ljubav kao duga iznad nas
tvoja je ljubav snaga za moj zadnji glas

Idem dalje, sve dok traje
tvoja ljubav vodi me
jedina istina zbog koje ostajem

Moju tugu nitko ne vidi
a ja je nosim tako svecano
k'o haljinu za ples

Otkad nisi tu uz mene
ja zaboravljam na vrijeme
zivim zivot dan po dan
tebi pripadam

Ref.","https://tekstovi.net/2,383,28298.html",,,,,,,,,,['Josipa Lisac'],,,https://diskografija.com/pjesma/istina-14104.htm,Istina,,,,,,,,,,
38,D7roOOt+_1_38,Josipa Lisac,Josipa Lisac,Ja bolujem,10130,"Oduvijek ja samo tebe
zelim dragi moj
samo tebi pripadam i
kad te nema dugo tu

Danju, nocu, cekam te
dok kise tuguju
pamtim obecanja
sapucem ti ime i u snu
ja volim te, trebam te
ja bolujem i cekam te
 
Poklanjam ti zlatne sne
samo tebi suze biserne
u meni hiljade ratnika
slave zivot i umiru
u tebi strasti viteza
nose moju sudbinu

Ref. 2x
Bolujem, bolujem
ja bolujem

Ref. 2x

Volim te, volim te
trebam te
ja volim, volim, volim te

Ref. 2x

Ja bolujem","https://tekstovi.net/2,383,19397.html",,Ja bolujem,I Am Lovesick,Balade,"Oduvijek ja samo tebe
1
želim dragi moj,
samo tebi pripadam i
kad te nema dugo tu.. Danju, noću, čekam te,
dok kiše tuguju.
Pamtim obećanja,
šapućem ti ime i u snu.
Ja volim te, trebam te,
ja bolujem i čekam te.. Poklanjam ti zlatne sne,
samo tebi suze biserne.
U meni hiljade ratnika,
slave život i umiru,
u tebi strasti viteza,
nose moju sudbinu.. Bolujem, bolujem,
ja bolujem.","Since eternity, I have wanted
you my beloved.
I belong to you even
when you are gone for a long time.. Days and nights, I've been waiting
while rains mourn,
I remember promises,
and whisper your name in my dreams.
I love you, I need you,
I am lovesick waiting for you.. I give you golden dreams,
Tears of pearls, only for you.
There are thousand warriors within me
praising life and dying,
while the passions of a knight within you
bring along my destiny.. Lovesick, lovesick,
I'm lovesick...",https://lyricstranslate.com/en/ja-bolujem-i-am-lovesick.html,['Karlo Metikoš Matt Collins'],['Alka Vuica'],['Josipa Lisac'],1987 - Balade,"1996 - Koncert u čast Karla Metikoša - uživo
Aranžman: Gojko Tomljanović",https://diskografija.com/pjesma/ja-bolujem-3644.htm,Ja bolujem,1998 - The best of,"2002 - Live - uživo
Aranžman: Gojko Tomljanović",2007 - The platinum collection,,['I. Kuljerić'],,,,,
39,D7roOOt+_1_39,Josipa Lisac,Josipa Lisac,Jedna kratka vijest,9516,"Isti dan, sat i isti tren 
cesto mijenja sve
kao suncan sjaj poslije oluje te

Ref.
Jedna kratka vijest
jedna kratka vijest 
radosna, ohrabrujuca vijest
jedna kratka vijest
 
Jedan list, pismo, jedna rijec 
cesto vraca sve
i vjeru, i mir, i sve nade te

Ref.

Sada bas kad sam htjela
da zaboravim na sve
opet on svoj trenutak pravi zna
premda bih htjela biti snazna ja
ipak od uzbudjenja gorim sva

Vec za dan, dva il' ne znam kad
to se vraca on 
u zagrljaj moj i u svoj dom

Jedna kratka vijest
jedna kratka vijest
iznenadna, ali za me sad 
tako sretna vijest","https://tekstovi.net/2,383,21675.html",,Jedna kratka vijest,One Brief News,Dnevnik jedne ljubavi,"Isti dan, sat i isti tren
često mijenja sve,
kao sunčan sjaj poslije oluje…. Jedna kratka vijest,
jedna kratka vijest,
radosna, ohrabrujuća vijest
jedna kratka vijest.. Jedan list, pismo, jedna riječ,
često vraća sve -
i vjeru, i mir, i sve nade.
Jedna kratka vijest,
jedna kratka vijest,
radosna, ohrabrujuća vijest
jedna kratka vijest.. Sada baš kad sam htjela
da zaboravim na sve,
opet on svoj trenutak pravi zna.
Premda bih htjela biti snažna ja,
ipak od uzbudjenja gorim sva.. Već za dan, dva il' ne znam kad,
to se vraća on,
u zagrljaj moj i u svoj dom.. Jedna kratka vijest,
jedna kratka vijest.
Iznenadna, ali za me sad
tako sretna vijest.","Same day, hour and the same moment
Often changes everything
Like the sunshine after a blizzard.... One brief news,
One brief news
Joyful, encouraging news
One brief news. One paper, a letter, one word
Often restores everything -
And faith, and peace, and all the hopes.
One brief news,
One brief news
Joyful, encouraging news
One brief news. Now, just as I wanted
To forget everything
Again he knows his right moment
Although I'd like to be strong
Still I'm burning head to toe of thrill. Already in a day, or two, or I don't know when
It's him coming back
Into my hug and into his home. One brief news,
One brief news
Sudden, but for me now
Such a happy news",https://lyricstranslate.com/en/jedna-kratka-vijest-one-brief-news.html,['Karlo Metikoš Matt Collins'],['Ivica Krajač'],['Josipa Lisac'],,,https://diskografija.com/pjesma/jedna-kratka-vijest-3577.htm,Jedna kratka vijest,,,,,,,,"Isti dan, sat, i isti tren
Često mijenja sve
Kao sunčan sjaj poslije oluje te
Jedna kratka vijest
Jedna kratka vijest
Radosna, ohrabrujuća vijest
Jedna kratka vijest

Jedan list, pismo, jedna riječ
Često vraća se
I vjeruj mi, i sve nađe te
Jedna kratka vijest
Jedna kratka vijest
Radosna, ohrabrujuća vijest
Jedna kratka vijest

Sada baš kad sam htjela
Da zaboravim na sve
Opet on svoj trenutak pravi zna
Premda bih htjela biti snažna ja
Ipak, od uzbuđenja gorim sva, ooo

Već za dan, dva, ili ne znam kad
To se vraća on
U zagrljaj moj i u svoj dom
Jedna kratka vijest
Jedna kratka vijest
Iznenadna, ali za me sad
Tako sretna vijest

Iznenadna ali za me sad
Tako sretna vijest",Jedna kratka vijest,https://cuspajz.com//tekstovi-pjesama/pjesma/josipa-lisac/jedna-kratka-vijest.html
40,D7roOOt+_1_40,Josipa Lisac,Josipa Lisac,Jos se zvijezde sjaje,6994,"I jos se zvijezde sjaje
na nebu vlada mir
i jos mi zivot daje
tisucu radosti

A srce k'o da suti
otkada nisi tu
i beskrajni su puti
tvoj lik me prati svud
 
Ref.
Da l' da placem il' se smijem
dok u meni mirno spavas ti
da l' da placem il' se smijem
ja te cuvam zauvijek, ljubavi

Prolaze ljudi kao sjene
ne razumiju ni rijec
a moja dusa trazi tebe
moja si glad i zedj

Ref. 2x","https://tekstovi.net/2,383,28262.html",,,,,,,,,,['Josipa Lisac'],,,https://diskografija.com/pjesma/jos-se-zvijezde-sjaje-14103.htm,Još se zvijezde sjaje,,,,,,,,,,
41,D7roOOt+_1_41,Josipa Lisac,Josipa Lisac,Jos te cekam,9889,"Bio si uvijek stidljiv, tih i miran
ali meni drag, o, a sada te vise nema
i ja ne znam, ni to ne znam gdje si sad

Ref.
Jos te uvijek cekam ja
i postavljam stol za dvoje
daj se vrati u dom nas
da te volim, dobro znas
 
Kako su dani dugi kada pored mene nisi tu
o, dobro znam, da te nema
al' te trazim i svud pitam gdje si sad

Ref. 2x

","https://tekstovi.net/2,383,22996.html",,Još te čekam,I'm Still Waiting For You,Najveći uspjesi 68/73,"Bio si uvijek stidljiv, tih i miran,
1
ali meni drag, o, a sada te više nema,
i ja ne znam, ni to ne znam gdje si sad.. Još te uvijek čekam ja,
i postavljam stol za dvoje,
daj se vrati u dom naš,
da te volim, dobro znaš.. Kako su dani dugi kada pored mene nisi tu,
o, dobro znam, da te nema,
al' te tražim i svud pitam gdje si sad.","You were always shy, quiet and peaceful,
but that's dear to me, oh, now you're gone,
and I don't know, I don't even know where you are now.. I'm still waiting for you,
and I set a table for two,
comeback to our home,
you know well that I love you.. How the days are long when you aren't here beside me,
oh, I know well that you're gone,
but I'm searching for you and I'm asking everywhere were are you.",https://lyricstranslate.com/en/jo%C5%A1-te-%C4%8Dekam-im-still-waiting-you.html,,,['Josipa Lisac'],,,https://diskografija.com/pjesma/jos-te-cekam-3655.htm,Još te čekam,,,,,,,,"Bio si uvijek stidljiv, tih i miran
Ali meni drag, o, a sada te vise nema
I ja ne znam, ni to ne znam gdje si sad

Jos te uvijek cekam ja
I postavljam stol za dvoje
Daj se vrati u dom nas
Da te volim, dobro znas

Kako su dani dugi kada pored mene nisi tu
O, dobro znam, da te nema
Al' te trazim i svud pitam gdje si sad",Još te čekam,https://cuspajz.com//tekstovi-pjesama/pjesma/josipa-lisac/jos-te-cekam.html
42,D7roOOt+_1_42,Josipa Lisac,Josipa Lisac,Jucer,6800,"Jucer jos, bezbrizno su tekli dani svi
nikad nisam ni pomisljala
da zivjet' cu od proslosti

Odjednom samu sebe ne prepoznajem
nekad sretne zene samo sjen
bez osmjeha na licu svom'
 
Sad znam zasto on ode al' je kasno vec
rekoh nesto ruzno
sto nisam htjela rec'

Jucer jos, cinilo se tako lako sve
danas, kad se na me rusi svijet
znam, ostaje mi proslost tek

Danas, kad sa ne me rusi svijet
ostaje mi proslost tek, jucer jos","https://tekstovi.net/2,383,22338.html",,Jučer,Yesterday,,"Jučer još bezbrižno su tekli dani svi
Nikad nisam ni pomišljala
Da živjet ću od prošlosti. Odjednom samu sebe ne prepoznajem
Nekad sretne žene samo sjen
Bez osmijeha na licu svom. Sad znam zašto ode
Al je kasno već
Reko' nešto ružno
Što nisam htjela reć. Jučer još činilo se tako lako sve
Danas, kad se na me ruši svijet,
Znam, ostaje mi prošlost tek. Danas kad se na me ruši svijet,
Ostaje mi prošlost tek. Jučer još... jučer, jučer
Jučer još","Yesterday still all the days went by without a care in the world
I never even thought
I'd be living on past. Suddenly, I don't recognize myself
Just a shadow of a once happy woman
Without a smile on her face. Now I know why he went away
But it's already late
I said something wrong
What I didn't mean to say. Yesterday still everything seemed so easy
Today, when the world crashes over me,
I know, I'm stuck with nothing but the past. Today, when the world crashes over me,
I'm stuck with nothing but the past. Yesterday still... yesterday, yesterday
Yesterday still",https://lyricstranslate.com/en/ju%C4%8Der-yesterday.html,,,['Josipa Lisac'],,,https://diskografija.com/pjesma/jucer-3662.htm,Jučer,,,,,,,,"Jucer jos, bezbrizno su tekli dani svi
Nikad nisam ni pomisljala
Da zivjet' cu od proslosti

Odjednom samu sebe ne prepoznajem
Nekad sretne zene samo sjen
Bez osmjeha na licu svom'

Sad znam zasto on ode al' je kasno vec
Rekoh nesto ruzno
Sto nisam htjela rec'

Jucer jos, cinilo se tako lako sve
Danas, kad se na me rusi svijet
Znam, ostaje mi proslost tek

Danas, kad sa ne me rusi svijet
Ostaje mi proslost tek, jucer jos",Jučer,https://cuspajz.com//tekstovi-pjesama/pjesma/josipa-lisac/jucer.html
43,D7roOOt+_1_43,Josipa Lisac,Josipa Lisac,Jutro,8243,"Jutro stize, otvara prozor
siri mirise
plavo sunce probija se tesko
mice zavjese

Dok mijesaju se boje
igrom sjena putuje svjetlo
noc se otapa
snovi tiho gube se po sobi
poput peluda
 
Dok mijesaju se boje
nestvarne, cudesne
tvoje oci zaledjene obale
tope se, bude se

Ref.
Jutro topi kule od leda
bude se tvoje oci zaljubljene
jutro topi kule od leda
cudesne tvoje oci zaljubljene
tope se obale, donose poljubce

Dok mijesaju se boje
nestvarne, cudesne
tvoje oci zaledjene obale
tope se, bude se

Ref. 4x","https://tekstovi.net/2,383,22419.html",,Jutro,Morning,Boginja,"Jutro stiže, otvara prozor
širi mirise
plavo sunce probija se teško
miče zavjese. Dok miješaju se boje
igrom sjena putuje svjetlo
noć se otapa
snovi tiho gube se po sobi
poput peluda. Dok miješaju se boje
nestvarne, čudesne
tvoje oči, zaleđene obale
tope se, bude se. Jutro topi kule od leda
bude se tvoje oči zaljubljene
jutro topi kule od leda
čudesne tvoje oči zaljubljene
tope se obale, donose poljupce","Morning is coming, it opens the window
Spreads fragrances
Blue sun goes through heavily
Moves away the curtains. While colors mix
Light travels through the game of the shadows
Night melts
Dreams get lost in the room quietly
Like pollen. While colors mix
Surreal, miraculous
Your eyes, frozen coasts
Melt, wake up. Morning melts ice towers
You eyes in love wake up
Morning melts ice towers
Your miraculous eyes in love
Coasts melt, bringing kisses",https://lyricstranslate.com/en/jutro-morning.html-1,['Krešimir Klemenčić'],['Eni Kondić'],['Josipa Lisac'],,,https://diskografija.com/pjesma/jutro-3534.htm,Jutro,,,,,['Krešimir Klemenčić'],,,"Jutro stize, otvara prozor
Siri mirise
Plavo sunce probija se tesko
Mice zavjese

Dok mijesaju se boje
Igrom sjena putuje svjetlo
Noc se otapa
Snovi tiho gube se po sobi
Poput peluda

Dok mijesaju se boje
Nestvarne, cudesne
Tvoje oci zaledjene obale
Tope se, bude se

Jutro topi kule od leda
Bude se tvoje oci zaljubljene
Jutro topi kule od leda
Cudesne tvoje oci zaljubljene
Tope se obale, donose poljubce

Dok mijesaju se boje
Nestvarne, cudesne
Tvoje oci zaledjene obale
Tope se, bude se",Jutro,https://cuspajz.com//tekstovi-pjesama/pjesma/josipa-lisac/jutro.html
44,D7roOOt+_1_44,Josipa Lisac,Josipa Lisac,Kao mir (duet Boa),18170,"I kroz teska doba ta,
kada kazu bit ce bolje,
ostajemo ti i ja,
da li puno trazimo,
sada dva a mozda troje,
topli smo i ti i ja
 
Ne pusti me
Ja cu uvijek paziti
Samo cuvaj me
Zaklon ti izgraditi

Ti me osjecas
Ja sam ti kao mir
i kroz moja pitanja,
koja sumnja mi je dala

Rekla sam da nisi sam,
i kroz nase dodire,
jaci smo od sivog dana,
topli smo i ti i ja

Ne pusti me
Ja cu uvijek paziti
Samo cuvaj me
Zaklon ti izgraditi

Ti me osjecas
Ja sam ti kao mir

I Bog je bio sam,
i on je htio dvoje,
da si grade jedan hram,
gdje se lepse vide boje

Ne pusti me
Ja cu uvijek paziti
Samo cuvaj me
Zaklon ti izgraditi
Ti me osjecas
Ja sam ti kao mir
Ja sam ti kao mir","https://tekstovi.net/2,383,4097.html",,,,,,,https://lyricstranslate.com/en/language/english-artists,,,,,,,,,,,,,,,"I kroz teska doba ta,
Kada kazu bit ce bolje,
Ostajemo ti i ja,
Da li puno trazimo,
Sada dva a mozda troje,
Topli smo i ti i ja

Ne pusti me
Ja cu uvijek paziti
Samo cuvaj me
Zaklon ti izgraditi

Ti me osjecas
Ja sam ti kao mir
I kroz moja pitanja,
Koja sumnja mi je dala

Rekla sam da nisi sam,
I kroz nase dodire,
Jaci smo od sivog dana,
Topli smo i ti i ja

Ne pusti me
Ja cu uvijek paziti
Samo cuvaj me
Zaklon ti izgraditi

Ti me osjecas
Ja sam ti kao mir

I Bog je bio sam,
I on je htio dvoje,
Da si grade jedan hram,
Gdje se lepse vide boje

Ne pusti me
Ja cu uvijek paziti
Samo cuvaj me
Zaklon ti izgraditi
Ti me osjecas
Ja sam ti kao mir
Ja sam ti kao mir",Kao mir (duet Boa),https://cuspajz.com//tekstovi-pjesama/pjesma/josipa-lisac/kao-mir-duet-boa.html
45,D7roOOt+_1_45,Josipa Lisac,Josipa Lisac,Kao stranac,8790,"Ako je svijet tek pred nama kao sto kazes ti
onda ruku mi daj kao nekad
pa se neces osjecati tu kao stranac
kao stranac, kao stranac, kao stranac
koji kroz zivot luta sam

Zelis li znat' moje misli evo ti dnevnik moj
mozda shvatit ces tad da te volim
pa se neces vracat svaki put kao stranac
kao stranac, kao stranac sto u samoci provodi dan
 
Ref.
Jer za nasu ljubav jos ima nade osjecam to
samo, dijelimo sve radost i bol, dobro i zlo
treba hrabrosti  jednom jos da se pocne sve

Ako i ti zelis isto ono sto zelim ja
onda skini tu masku sa lica
i ne vracaj se u ovaj dom kao stranac
kao stranac koji samo sebe nosi u srcu svom

Ref.

Ako i ti zelis isto ono sto zelim ja
onda skini tu masku sa lica
i ne vracaj se svaki put kao stranac
kao stranac, kao stranac","https://tekstovi.net/2,383,21869.html",,Kao stranac,Like a Stranger,Dnevnik jedne ljubavi,"Ako je svijet tek pred nama kao što kažes ti,
1
onda ruku mi daj kao nekad,
pa se nećeš osjećati tu kao stranac,
kao stranac, koji kroz život luta sam.. Želiš li znati moje misli, evo ti dnevnik mój.
Možda shvatit ćeš tad da te volim,
pa se nećeš vraćati svaki put kao stranac,
kao stranac, što u samoći provodi dan.. Jer za našu ljubav još ima nade, osjećam to.
Samo - dijelimo sve - radost i bol, dobro i zlo.
Treba hrabrosti jednom još da se počne sve.. Ako i ti želiš isto ono sto želim ja,
onda skini tu masku sa lica,
i ne vraćaj se u ovaj dom kao stranac,
kao stranac, koji samo sebe nosi u srcu svom.. Dragi, skini tu masku sa lica,
i ne vraćaj se svaki put kao stranac,
kao stranac, kao stranac.","If the world in front is like how you say it is,
then give me your hand like you used to,
so then here you won't feel like a stranger,
like a stranger, which wanders through life by himself.. Do you want to know my thoughts, here's my diary.
Maybe you'll understand then that I love you,
so then you won't come back every time like a stranger,
like a stranger, that spends his day in loneliness.. 'Cause our love still has hope, I feel it.
We share everything - joy and pain, good and evil.
Courage is needed once more for everything to start.. If you wish for the same thing as I do,
then take that mask off of your face,
and don't come back to this house like a stranger,
like a stranger, that carries itself in his heart.. My dear, take that mask off of your face,
and don't come back every time like a stranger,
like a stranger, like a stranger.",https://lyricstranslate.com/en/kao-stranac-stranger.html,['Karlo Metikoš Matt Collins'],['Ivica Krajač'],['Josipa Lisac'],,,https://diskografija.com/pjesma/kao-stranac-3581.htm,Kao stranac,,,,,,,,"Ako je svijet tek pred nama
Kao sto kazes ti
Onda ruku mi daj kao nekad
Pa se neces osjecati tu
Kao stranac
Kao stranac
Kao stranac koji kroz zivot luta sam

Zelis li znati moje misli
Evo ti dnevnik moj
Mozda shvatit ces tad da te volim
Pa se neces vracat svaki put
Kao stranac
Kao stranac
Kao stranac sto u samoci provodi dan

Jer za nasu ljubav jos ima nade
Osjecam to
Samo djelimo sve
Radost i bol, dobro i zlo
Treba hrabrosti te
Jednom jos da se pocme sve

Ako i ti zelis isto
Ono sto zelim ja
Onda skini tu masku sa lica
I ne vracaj se u ovaj dom
Kao stranac
Kao stranac
koji samo sebe nosi u srcu svom

Jer za nasu ljubav ...

Ako i ti zelis isto
Ono sto zelim ja
Onda skini tu masku sa lica
I ne vracaj se svaki put
Kao stranac
Kao stranac
Kao stranac",Kao stranac,https://cuspajz.com//tekstovi-pjesama/pjesma/josipa-lisac/kao-stranac.html
