Unnamed: 0,Song_ID,Artist,Artist_diskografija,Song_tekstovinet,Views_tekstovinet,Lyrics_tekstovinet,Url_tekstovinet,Writer_lyricstranslate,Song_lyricstranslate,EngTitle_lyricstranslate,Album_lyricstranslate,Lyrics_lyricstranslate,EngLyrics_lyricstranslate,Url_lyricstranslate,Skladba_diskografija,Stihovi_diskografija,Aranžman_diskografija,Izvedba_diskografija,Album_1_diskografija,Album_2_diskografija,Album_3_diskografija,Url_diskografija,Song_diskografija,Album_4_diskografija,Album_5_diskografija,Album_6_diskografija,Lyrics_cuspajz,Song_cuspajz,Url_cuspajz
105,vmjQPyJ5_1_105,Boris Novković,Boris Novković,Twist ispod duge,2003,"Drma nebo, ti i ja
nema crnih oblaka
kisa pada, sunce sja
haljina ti pokisla

Dok ti brisem obrve
oko vrata grlis me
kisa pere ulice
izgubila si cipele
 
Ref.
Twist ispod duge
twist ispod duge, aha
kisa pada, sunce sja
haljina ti pokisla/providna

Ref.

Ref. 2x","https://tekstovi.net/2,328,44339.html",,,,,,,,['Boris Novković'],['Boris Novković'],['Krešimir Klemenčić'],['Boris Novković'],,,,https://diskografija.com/pjesma/twist-ispod-duge-4067.htm,Twist ispod duge,,,,,,
106,vmjQPyJ5_1_106,Boris Novković,Boris Novković,U dobru i zlu,170126,"Izmedju neba i Zemlje 
kad te ljubim prolazim
i ako odem, nek' te grije 
srce sto ti ostavim

Ni vatre, ni vode, ne boj se 
kada te slome
samo sklopi oci, zovi me
 
Ref.
U dobru i zlu, u javi i snu 
znaj da uvijek bit' cu tu
i kad padne noc, i kad svane dan 
tu sam ljubav da ti dam

K'o nebeska ptica, u zlatni kavez 
kad te nema, zatvoren sam 
jer sto je ljubav, ja sa tobom 
jako dobro znam

Ref. 4x","https://tekstovi.net/2,328,18067.html","Boris Novkovic, Miroslav Buljan",U dobru i zlu,For better or for worse,,"Između neba i zemlje
1
kad te ljubim prolazim
i ako odem, nek te grije
srce što ti ostavim. Ni vatre, ni vode ne boj se
kada te slome samo sklopi oči, zovi me. Ref.
U dobru i zlu, u javi i snu
znaj da uvijek bit ću tu
i kad padne noć, i kad svane dan
tu sam ljubav da ti dam. Ko nebeska ptica u zlatni kavez
kad te nema zatvoren sam
jer što je ljubav ja sa tobom
jako dobro znam.","Between the sky and the earth
I'm when I'm kissing you
and if I leave, it will keep you warm
the heart that I'll leave to you. Dont be afraid of fire nor of water
when they break you down just close your eyes, call me. Ref.
for better or for worse, in reality or in dream
I will always be here
and when the night comes, and the day too
I'm here to give you love. like the bird of the sky in golden cage
i'm locked when you're not here
because what is love, with you
i know it very well",https://lyricstranslate.com/en/U-dobru-i-zlu-better-or-worse.html,"['Miro Buljan', 'Boris Novković']",['Boris Novković'],['Miro Buljan'],['Boris Novković'],1995 - U dobru i zlu,1995 - U dobru i zlu,1998 - Largo 25 hits,https://diskografija.com/pjesma/u-dobru-i-zlu-4100.htm,U dobru i zlu,2003 - Best of... 1995 - 2003,2005 - Zlatna kolekcija,2006 - Tulum za dušu Vol. 3,"Između neba i zemlje kad te ljubim prolazim
Kako odem, nek' te grije srce što ti ostavim,
Ni vatre bi vode ne boj se
Kada te slome, samo sklopi oči, zovi me.

U dobru i zlu u javi i snu
Znaj da uvijek bit' ću tu
I kad padne noć i kad svane dan
Tu sam ljubav da ti dam.

K'o nebeska ptica u zlatni kavez
Kad te nema, zatvoren sam
Jer što je ljubav, s tobom jako dobro znam
Ni vatre ni vode ne boj se
Kada te slome samo sklopi oči, zovi me.

U dobru i zlu u javi i snu
Znaj da uvijek bit' ću tu
I kad padne noć i kad svane dan
Tu sam ljubav da ti dam.",U dobru i zlu,https://cuspajz.com//tekstovi-pjesama/pjesma/boris-novkovic/u-dobru-i-zlu.html
107,vmjQPyJ5_1_107,Boris Novković,Boris Novković,U tvojim ocima,27325,"Poslusaj me skini gorki osmijeh prezira
dodaj saku ljubavi i zrno obzira
zrno obzira pa malo radosti
sta je sa princezom moje vrele mladosti

Ulicom su protrcale bijesne godine
zastajes i osvrces se kazes vodi me
kazes vodi me, a sjeta pociva
kao zalog nesrece u tvojim ocima
 
Ref.
U tvojim ocima, u tvojim ocima
nema vise onog naseg starog ludila
u tvojim ocima i crnim nocima
nigdje sna jer davno si se vec probudila

Ispratim te kao nekad do tvog ulaza
sakupim na dlanu slane kapi s obraza
kapi s obraza podla izdaja
na peronu mladosti je sreca ostala

Odlazim u tamu jer ne zelim gledati
kako ces se tiho i bez borbe predati
necu gledati kako vrijeme otima
ljubicaste oblake u tvojim ocima

Ref.

Ref.","https://tekstovi.net/2,328,22721.html",,,,,,,,['B. Conti'],['B. Isović'],['Nikša Bratoš'],['Boris Novković'],1989 - Obojeni snovi,1995 - The best of,2005 - Zlatna kolekcija,https://diskografija.com/pjesma/sto-je-s-princezom-moje-vrele-mladosti-u-tvojim-ocima-1592.htm,Što je s princezom moje vrele mladosti (U tvojim očima),,,,"Poslusaj me skini gorki osmijeh prezira
Dodaj saku ljubavi i zrno obzira
Zrno obzira pa malo radosti
Sta je sa princezom moje vrele mladosti

Ulicom su protrcale bijesne godine
Zastajes i osvrces se kazes vodi me
Kazes vodi me a svijeta pociva
Kao zalog nesrece u tvojim ocima

U tvojim ocima, u tvojim ocima
Nema vise onog naseg starog ludila
U tvojim ocima i crnim nocima
Nigdje sna jer davno si se vec probudila

Ispratim te kao nekad do tvog ulaza
Sakupim na dlanu slave kapi s obraza
Kapi s obraza podla izdaja
Na peronu mladosti je sreca ostala

Odlazim u tamu jer ne zelim gledati
Kako ces se tiho i bez borbe predati
Necu gledati kako vrijeme otima
Ljubi ceste oblake u tvojim ocima

Poslusaj me skini gorki osmijeh prezira
Dodaj saku ljubavi i zrno obzira
Zrno obzira pa malo radosti
Sta je sa princezom moje vrele mladosti

Odlazim u tamu jer ne zelim gledati
Kako ces se tiho i bez borbe predati
Necu gledati kako vrijeme otima
Ljubi ceste oblake u tvojim ocima",U tvojim očima,https://cuspajz.com//tekstovi-pjesama/pjesma/boris-novkovic/u-tvojim-ocima.html
108,vmjQPyJ5_1_108,Boris Novković,Boris Novković,Via ljubav,1335,"Trazio sam stalno neki put za srecu
ali shvatih, srecu lako naci necu
tezio sam stalno naci dubok mir
al' me nemir uvijek povuk'o u vir

Zurio sam uvijek biti prvi ja
al' je cesto rekla ne mi sudbina 
trcao sam ja zbog novca i zbog slave 
isti su mi zato skoro dosli glave
 
Sve dok nisam pogled'o u sebe 
i shvatio da ima samo jedan put

Ref. 
Via ljubav jedini je smjer sa sretnim krajem 
via ljubav, dobijem bas tol'ko kol'ko dajem 
via ljubav, cesta koja nigdje ne skrece
via ljubav, to je put u vjecno proljece

Sanjao sam stalno neku mirnu luku
al' je zivot uvijek napravio buku
zelio sam stalno neke nove stvari
al' sto vise imas, to ti vise fali

Ref.","https://tekstovi.net/2,328,56711.html",,,,,,,,,,,['Boris Novković'],,,,https://diskografija.com/pjesma/via-ljubav-21944.htm,Via ljubav,,,,"Trazio sam stalno neki put za srecu,
Ali shvatih srecu lako naci necu,
Tezio sam stalno naci dubok mir,
Al me nemir uvijek povuk'o u vir...

Zurio sam uvijek biti prvi ja,
Al je cesto rekla ne mi sudbina.
Trcao sam ja zbog novca i zbog slave,
Misli su mi zato skoro dosli glave.

Sve dok nisam pogled'o u sebe,
I shvatio da ima samo jedan put.

Via ljubav jedini je smjer sa sretnim krajem
Via ljubav dobijem bas tol'ko kol'ko dajem
Via ljubav cesta koja nigdje ne skrece
Via ljubav to je put u vjecno proljece

Sanjao sam stalno neku mirnu luku,
Al' je zivot uvek napravio buku,
Zelio sam stalno neke nove stvari,
Al' sto vise imas, to ti vise fali.

Zurio sam uvijek biti prvi ja,
Al' je cesto rekla ne mi sudbina.
Trcao sam ja zbog novca i zbog slave,
Misli su mi zato skoro dosli glave.

Sve dok nisam pogled'o u sebe,
I shvatio da ima samo jedan put. ",Via ljubav,https://cuspajz.com//tekstovi-pjesama/pjesma/boris-novkovic/via-ljubav.html
109,vmjQPyJ5_1_109,Boris Novković,Boris Novković,Vise me nece,8976,"Nekada si bila ti divlja ruza ljubavi
nekada smo skupa mi hladne noci dijelili
al' je sreca pobjegla, otisla iz ociju
poput snjeznih tragova nestalih u beskraju

Sad mi se pjeva, sad mi se tugom trguje
dio mene kao da nedostaje
 
Ref.
Vise me nece ni zrno srece 
otkada tebe nema tu
vise me nece jutro, ni vece
i sve je krenulo po zlu

Nekada si bila ti tajni prah od ljubavi
nekada smo skupa mi iste snove sanjali
al' je sreca pobjegla, otisla iz ociju
poput snjeznih tragova nestalih u beskraju

Sad mi se pjeva, sad mi se tugom trguje
dio mene kao da nedostaje

Ref. 2x","https://tekstovi.net/2,328,26023.html",,Vise me nece,She doesn't want me anymore,,"Nekada si bila ti divlja ruža ljubavi
Nekada smo skupa mi hladne noći dijelili
Al' je sreća pobjegla, otišla iz očiju
Poput snježnih tragova nestalih u beskraju. Sad mi se pjeva, sad mi se tugom trguje
Dio mene kao da nedostaje. (Refren)
Više me neće ni zrno sreće
Otkada tebe nema tu
Vise me neće jutro, ni veče
I sve je krenulo po zlu. Nekada si bila ti tajni prah od ljubavi
Nekada smo skupa mi iste snove sanjali
Al' je sreća pobjegla, otišla iz očiju
Poput snježnih tragova nestalih u beskraju. Sad mi se pjeva, sad mi se tugom trguje
Dio mene kao da nedostaje. (Refren)","Once you were a wild rose of love
Once we were together sharing cold nights
But happiness escaped, ranaway from the eyes
Just like snowy traces disappeared in unending. Now I want to sing, now i want to trade with sadness
A part of me seems missing. Ref:
I don't have a bit of happiness
Since you're gone
I don't have morning nor evening anymore
And everything went wrong. Once you were secret dust of love
Once we were dreaming the same dreams together
But happiness escaped, ranaway from the eyes
Just like snowy traces disappeared in unending. Now I want to sing, now i want to trade with sadness
A part of me seems missing",https://lyricstranslate.com/en/Vise-me-nece-She-Doesnt-Want-Me-Anymore.html,['Boris Novković'],['Boris Novković'],"['Nikša Bratoš', 'Boris Novković', 'Franjo Valentić']",['Boris Novković'],,,,https://diskografija.com/pjesma/vise-me-nece-13666.htm,Više me neće,,,,"Nekada si bila ti divlja ruza ljubavi
Nekada smo skupa mi hladne noci dijelili
Al' je sreca pobjegla, otisla iz ociju
Poput snjeznih tragova nestalih u beskraju

Sad mi se pjeva, sad mi se tugom trguje
Dio mene kao da nedostaje

Vise me nece ni zrno srece
Otkada tebe nema tu
Vise me nece jutro, ni vece
I sve je krenulo po zlu

Nekada si bila ti tajni prah od ljubavi
Nekada smo skupa mi iste snove sanjali
Al' je sreca pobjegla, otisla iz ociju
Poput snjeznih tragova nestalih u beskraju

Sad mi se pjeva, sad mi se tugom trguje
Dio mene kao da nedostaje",Više me neće,https://cuspajz.com//tekstovi-pjesama/pjesma/boris-novkovic/vise-me-nece.html
110,vmjQPyJ5_1_110,Boris Novković,Boris Novković,Vise nista nije kao prije,24196,"Ako te budu pitali 
gdje su ti dani protekli
samo nasmijesi se 
i ne daj bol da primjete

Ako te budu pitali 
gdje smo to davno ostali
samo nasmijesi se 
i ne daj bol da primjete

Ref. 2x
Vise nista nije kao prije
samo ista rana boli me
kuda tvoje oci nocas gledaju 
kada staru ljubav ne vide","https://tekstovi.net/2,328,18340.html",Boris Novkovic,Vise nista nije kao prije,Больше ничего не будет как раньше,,"Ako te budu pitali
1
gdje su ti dani protekli
samo nasmješi se
i ne daj bol da primjete. Ako te budu pitali
gdje smo to davno ostali
samo nasmiješi se
i ne daj bol da primjete. Više ništa nije kao prije
samo ista rana boli me
kuda noćas tvoje oči gledaju
kada staru ljubav ne vide","Если тебя спросят :
где прошли твои дни---
просто улыбнись
и не позволь боли напомнить о себе.. Если тебя спросят,
где когда-то давно остались ""мы""---
просто улыбнись
и не позволь боли напомнить о себе.. Больше ничего не будет как раньше,
Только старая рана болит у меня,
Куда сегодня ночью смотрят твои глаза,
если не видят прежнюю любовь",https://lyricstranslate.com/en/vise-nista-nije-kao-prije-%D0%B1%D0%BE%D0%BB%D1%8C%D1%88%D0%B5-%D0%BD%D0%B8%D1%87%D0%B5%D0%B3%D0%BE-%D0%BD%D0%B5-%D0%B1%D1%83%D0%B4%D0%B5%D1%82-%D0%BA%D0%B0%D0%BA-%D1%80%D0%B0%D0%BD%D1%8C%D1%88%D0%B5.html,['Boris Novković'],['Boris Novković'],"['Marijan Brkić', 'Husein Hasanefendić Hus', 'Berislav Blažević']",['Boris Novković'],1993 - Struji struja,1995 - The best of,1998 - Largo 25 hits,https://diskografija.com/pjesma/vise-nista-nije-kao-prije-1589.htm,Više ništa nije kao prije,2005 - Zlatna kolekcija,,,"Ako te budu pitali
gdje su ti dani protekli
samo nasmješi se
i nedaj bol da primjete

Ako te budu pitali
gdje smo to davno ostali
samo nasmiješi se
i nedaj bol da primjete

Više ništa nije kao prije
samo ista rana boli me
kuda noćas tvoje oči gledaju
kada staru ljubav ne vide",Više ništa nije kao prije,https://cuspajz.com//tekstovi-pjesama/pjesma/boris-novkovic/vise-nista-nije-kao-prije.html
111,vmjQPyJ5_1_111,Boris Novković,Boris Novković,Vjerujem u tebe,4178,"Olujno je nebo iznad nas 
ostaje nam ljubav kao spas 
otporna na vjetar i
na kisu godina 

Zivot poput pjeska iscuri 
i u trenu oka projuri 
samo ti si uvijek taj
trenutak vjecnosti 
 
Svako vjeruje u nesto
bar u teskim danima 
a ja oduvijek u tebe
nosim te u grudima 

Ref. 
I vjerujem u tebe
i kad nisi tu
s tobom letim
s tobom budan sam u snu 
samo tvoje svjetlo
danju, nocu, uvijek pratit' cu 

Vjerujem u tebe
kad sve propada 
jer mi nista osim
tebe ne treba 
kada padnem, samo ti
me dizes sve do oblaka

Ref.

Ref.","https://tekstovi.net/2,328,44469.html",,,,,,,,,,,,,,,,,,,,"Olujno je nebo iznad nas
Ostaje nam ljubav kao spas
Otporna na vjetar i na kisu godina

Zivot poput pjeska iscuri
I u trenu oka projuri
Samo ti si uvijek taj trenutak vjecnosti

Svako vjeruje u nesto bar u teskim danima
A ja oduvijek u tebe,nosim te u grudima

I vjerujem u tebe i kad nisi tu,
S tobom letim,s tobom budan sam u snu
Samo tvoje svjetlo danju,nocu,uvjek pratit' cu
Vjerujem u tebe kad sve propada
Jer mi nista osim tebe ne treba
Kada padnem samo ti me dizes sve do oblaka

Zivot poput pjeska iscuri
I u trenu oka projuri
Samo ti si uvijek taj trenutak vjecnosti

Svako vjeruje u nesto bar u teskim danima
A ja oduvijek u tebe,nosim te u grudima ",Vjerujem u tebe,https://cuspajz.com//tekstovi-pjesama/pjesma/boris-novkovic/vjerujem-u-tebe.html
112,vmjQPyJ5_1_112,Boris Novković,Boris Novković,Vukovi umiru sami,104115,"Tisina k'o sidro veze mrak
u meni polako kopni strah
ova ljubav je bila prividjenje
nije ovo moje vrijeme

Do zore je ostao jos koji sat
a vani nemir k'o da je rat
oblacim kaput i odlazim
da sve zaboravim
 
Ref. 2x
I opet Dunavom plove brodovi
a ti vise za mene ne brini
k'o lisce sam, vjetar me raznosi
vukovi umiru sami

Tisina k'o sidro veze mrak
u meni polako kopni strah
oblacim kaput i odlazim 
da sve zaboravim

Ref. 

Dunavom, Dunavom
(3x)

 Ref.
K'o lisce sam, vjetar me raznosi
vukovi umiru sami
Dunavom","https://tekstovi.net/2,328,8742.html","Franjo Valentic, Boris Novkovic",Vukovi umiru sami,The wolfs are dying alone,ESC 2005 Kiev,"Tišina ko' sidro veže mrak
1
u meni polako kopni strah
ova ljubav je bila priviđenje
nije ovo moje vrijeme. Do zore je ostao još koji sat
a vani nemir ko' da je rat
oblačim kaput i odlazim
da sve zaboravim. Ref.
I opet Dunavom plove brodovi
a ti više za mene ne brini
ko' lišće sam, vjetar me raznosi
vukovi umiru sami. Tišina ko' sidro veže mrak
u meni polako kopni strah
oblačim kaput i odlazim
da sve zaboravim. Ref.. Dunavom, Dunavom
Dunavom, Dunavom","The silence tied dark as an anchor
the fear in me is slowly fading away
this love was illusion
this is not my time. There are a couple of hours left til the dawn
and out there restessless, as it was a war
I'm dressing in my coat and leaving
to forget about everything. Ref.
and the ships are sailing by Danube again
and you dont worry about me anymore
i'm like lieves, the wind is taking me
the wolf are dying alone. The silence tied dark as an anchor
the fear in me is slowly fading away
I'm dressing in my coat and leaving
to forget about everything. Ref.. By Danube, by Danube
Danube, Danube",https://lyricstranslate.com/en/Vukovi-umiru-sami-wolfs-are-dying-alone.html,['Franjo Valentić'],['Boris Novković'],"['Boris Novković', 'Franjo Valentić']","['Boris Novković', 'Lado']",2005 - Dora 2005,2005 - Ostvaren san - Boris Novković,2005 - Ostvaren san,https://diskografija.com/pjesma/vukovi-umiru-sami-4012.htm,Vukovi umiru sami,2006 - Eurovizija - Boris Novković,,,"Tisina ko sidro veze mrak
u meni polako kopni strah
ova ljubav je bila prividjenje
nije ovo moje vrijeme

Do zore je ostao jos koji sat
vani nemir ko da je rat
oblacim kaput i odlazim
da sve zaboravim

I opet Dunavom plove brodovi
a ti vise za mene ne brini
ko lisce sam, vjetar me raznosi
vukovi umiru sami

Tisina ko sidro veze mrak
u meni polako kopni strah
oblacim kaput i odlazim
da sve zaboravim

Dunavom, Dunavom
Dunavom, Dunavom",Vukovi umiru sami,https://cuspajz.com//tekstovi-pjesama/pjesma/boris-novkovic/vukovi-umiru-sami.html
113,vmjQPyJ5_1_113,Boris Novković,Boris Novković,Za sve one divne zene,548,"Za sve one divne zene 
sto su stajale uz mene
onda kad je bilo najteze

I za one koje su me
dotakle i ostavile
za njih ovu casu podizem
 
Ref.
I kazem - hvala
sto ste bile tu
i na vrhu, i na dnu
hvala vam

Hvala sto ste ljubavlju
tkale dugu beskrajnu
dan po dan
zlatnu nit zivota mog

Za sve one divne zene
zbog kojih su probdjevene
duge noci moje mladosti

I za one ostavljene
sto su patile zbog mene
i za njih cu casu podici

Ref. 3x","https://tekstovi.net/2,328,60566.html",,,,,,,,['Cornell'],['Cornell'],['Miro Buljan'],['Boris Novković'],1997 - Sve gubi sjaj bez ljubavi,1998 - Largo 25 hits,2005 - Zlatna kolekcija,https://diskografija.com/pjesma/za-sve-one-divne-zene-4117.htm,Za sve one divne žene,,,,"Za sve one divne zene
Sto su stajale uz mene
Onda kad je bilo najteze
I za one koje su me
Dotakle i ostavile
Za njih ovu casu podizem

I kazem hvala
Sto ste bile tu
I na vrhu i na dnu
Hvala vam
Hvala
Ste ste ljubavlju
Tkale dugu beskraju
Dan po dan
Zlatnu nit zivota mog

Za sve one dive zene
Zbog kojih su probdjevene
Duge noci moje mladosti
I za one ostavljene
Sto su patile zbog mene
I za njih cu casu podici",Za sve one divne žene,https://cuspajz.com//tekstovi-pjesama/pjesma/boris-novkovic/za-sve-one-divne-zene.html
114,vmjQPyJ5_1_114,Boris Novković,Boris Novković,Za tebe se borim,17230,"Sa druge strane prozora 
noc kao vino prosuta
donosim novo svitanje 
al' uvijek isto pitanje

Kada se karte otvore 
a oblaci progovore
kuda ces tada, jedina 
sa svim tim svojim lazima
 
Sudbina iznad krovova 
jos drhtim od tvog pogleda
i gorim kao nekada 
na tankoj niti ludila

Ne brojim vise korake 
jer znam da moram do tebe
nakon svih ovih godina 
nova je ljubav izdaja

Ref.
Za tebe se borim 
ljubav je moje oruzje
zbog nas sve rusim ispred sebe

Za tebe se borim 
ne pristajem na poraze
nema natrag i nema predaje","https://tekstovi.net/2,328,19711.html",,,,,,,,['Boris Novković'],['Miro Pilj'],['Mustafa Softić'],['Boris Novković'],,,,https://diskografija.com/pjesma/za-tebe-se-borim-4149.htm,Za tebe se borim,,,,"Sa druge strane prozora
Noc kao vino prosuta
Donosim novo svitanje
Al' uvijek isto pitanje

Kada se karte otvore
A oblaci progovore
Kuda ces tada, jedina
Sa svim tim svojim lazima

Sudbina iznad krovova
Jos drhtim od tvog pogleda
I gorim kao nekada
Na tankoj niti ludila

Ne brojim vise korake
Jer znam da moram do tebe
Nakon svih ovih godina
Nova je ljubav izdaja

Za tebe se borim
Ljubav je moje oruzje
Zbog nas sve rusim ispred sebe

Za tebe se borim
Ne pristajem na poraze
Nema natrag i nema predaje",Za tebe se borim,https://cuspajz.com//tekstovi-pjesama/pjesma/boris-novkovic/za-tebe-se-borim.html
115,vmjQPyJ5_1_115,Boris Novković,Boris Novković,Zapisan u tebi,24401,"Svaki puta kada hodas
moje srce ritam navije
svaki puta kada odes
meni tuga cestu savije

I kao program radija
osjecam te na daljinu
bicu s tobom i kad nisam tu
 
Ref.
Lagala bi sebi kad mi rekla ne bi
da me volis jer sam zapisan u tebi
lagala bi sebi kada htjela ne bi
da me imas jer sam davno zapisan u tebi

Svaki puta kada hodas
moje srce ritam navije
svaki puta kada odes
meni tuga cestu savije

I kao program radija
osjecam te na daljinu
bicu s tobom i kad nisam tu

Ref. 2x","https://tekstovi.net/2,328,26024.html",,Zapisan u tebi,Written In You,,"Svaki puta kada hodaš
Moje srce ritam navije
Svaki puta kada odeš
Meni tuga cestu savije. I kao program radija
Osjećam te na daljinu
Bit ću s tobom i kad nisam tu. (Refren)
Lagala bi sebi kad mi rekla ne bi
Da me voliš jer sam zapisan u tebi
Lagala bi sebi kada htjela ne bi
Da me imaš jer sam davno zapisan u tebi. Svaki puta kada hodaš
Moje srce ritam navije
Svaki puta kada odeš
Meni tuga cestu savije. I kao program radija
Osjećam te na daljinu
Bit ću s tobom i kad nisam tu","Every time when you walk
my heart starts to beat (gets rhythm)
every time you leave
sorrow bends my road. And like radio program
I can remotely feel you
I'll be with you even when I'm not there. Chorus
You'd be lying to yourself if you wouldn't tell me
that you love me because I am written in you
you'd be lying to yourself if you wouldn't want to
have me, because I've been written in you since long ago. Every time when you walk
my heart starts to beat (gets rhythm)
every time you leave
sorrow bends my road. And like radio program
I can remotely feel you
I'll be with you even when I'm not there",https://lyricstranslate.com/en/node/81110,['Boris Novković'],['Boris Novković'],"['Nikša Bratoš', 'Boris Novković', 'Franjo Valentić']",['Boris Novković'],,,,https://diskografija.com/pjesma/zapisan-u-tebi-13661.htm,Zapisan u tebi,,,,,,
