Unnamed: 0,Song_ID,Artist,Artist_diskografija,Song_tekstovinet,Views_tekstovinet,Lyrics_tekstovinet,Url_tekstovinet,Writer_lyricstranslate,Song_lyricstranslate,EngTitle_lyricstranslate,Album_lyricstranslate,Lyrics_lyricstranslate,EngLyrics_lyricstranslate,Url_lyricstranslate,Skladba_diskografija,Stihovi_diskografija,Aranžman_diskografija,Izvedba_diskografija,Album_1_diskografija,Album_2_diskografija,Url_diskografija,Song_diskografija,Album_3_diskografija,Album_4_diskografija,Album_5_diskografija,Album_6_diskografija,Album_7_diskografija,Lyrics_cuspajz,Song_cuspajz,Url_cuspajz,Artist_discogs,Song_discogs,Song_duration_discogs,Album_title_discogs,Album_year_discogs,Lyrics By_discogs,Music By_discogs,Featuring_discogs,All_albums_discogs
92,QUgrhjBj_1_92,Colonia,Colonia,Obican dan,22033,"Nocas nasloni glavu na moje rame
i reci mi sve
otjeraj vjetar sto vec tjednima tuce
i ubija me

Svi su mi sati postali ko jedan
ne podnosim ih
ljeto je skrilo svoje obzore modre
u satima tim
poljubi me
neka mi sunce u srcu osvane
 
Ref.
Ne trazim puno
samo jedan mali obican dan
u tvome narucju negdje daleko od svih
samo jedan, jedan mali obican dan
negdje uz pjesmu valova","https://tekstovi.net/2,140,6302.html",,,,,,,,['Boris Đurđević'],['Boris Đurđević'],['Boris Đurđević'],['Colonia'],2003 - Dolazi oluja,2005 - Gold edition,https://diskografija.com/pjesma/obican-dan-1748.htm,Običan dan,2005 - Gold edition - remix,,,,,"Noćas nasloni glavu na moje rame i reci mi sve
Otjeraj vjetar što već tjednima tuče i ubija me
Svi su mi sati postali ko jedan ne podnosim ih
Ljeto je skrilo svoje obzore modre u satima tim

Poljubi me
Neka mi sunce u srcu osvane

Ne tražim puno samo jedan mali običan dan
U tvome naručju negdje daleko od svih
Samo jedan mali običan dan
Negdje uz pjesmu valova
Ne tražim puno samo jedan mali običan dan
U tvome zagrljaju daleko od svih
Samo jedan mali običan dan
Negdje uz pjesmu valova

Svi su mi sati postali ko jedan ne podnosim ih
Ljeto je skrilo svoje obzore modre u satima tim

Aaapoljubi me
I neka mi sunce u srcu osvane

Ne tražim puno samo jedan mali običan dan...",Običan dan,https://cuspajz.com//tekstovi-pjesama/pjesma/colonia/obican-dan.html,Colonia,Običan Dan,4:03,Dolazi Oluja,,,,,nan-Dolazi Oluja/2005.0-Gold Edition/2005.0-The Best Of
93,QUgrhjBj_1_93,Colonia,Colonia,Oci andjela,16455,"Stojimo na rubu po stoti put
i znamo da nemamo vise kud
svaka minuta je uzalud

Probali smo sve, al' ne ide
medju nama nema carolije
tu sve pocinje i prestaje
 
Ref.
Imas oci andjela
imas usne crnih vragova
tvoje srce od kamena
pravu ljubav ne pozna

Imas oci andjela
imas usne crnih vragova
tvoje srce od kamena
moju ljubav ne pozna","https://tekstovi.net/2,140,29068.html",Boris Durdevic,Oči anđela,Eyes of an angel,,"Stojimo na rubu po stoti put
1
I znamo da nemamo više kud
Svaka minuta je uzalud. Probali smo sve, al' ne ide
Među nama nema čarolije
Tu sve počinje i prestaje. (Refren)
Imaš oči andjela
Imaš usne crnih vragova
Tvoje srce od kamena
Pravu ljubav ne pozna
Imaš oči andjela
Imaš usne crnih vragova
Tvoje srce od kamena
Moju ljubav ne pozna. Probali smo sve, al' ne ide
Među nama nema čarolije
Tu sve počinje i prestaje. (Refren)","We're standing on an edge, the hundredth time
And we know we have no more else to go
Every minute is in vain. We tried everything, but it doesn't work
There's no magic between us
That's where everything starts and ends. (Chorus)
You have eyes of an angel,
You have black devils' lips,
Your heart made of stone
Doesn't know true love
You have eyes of an angel,
You have black devils' lips,
Your heart made of stone
Doesn't know my love. We tried everything, but it doesn't work
There's no magic between us
That's where everything starts and ends. (Chorus)",https://lyricstranslate.com/en/oci-andjela-eyes-angel.html,,,,['Colonia'],,,https://diskografija.com/pjesma/oci-andela-13805.htm,Oči anđela,,,,,,,,,Colonia,Oči Anđela,3:32,Pod Sretnom Zvijezdom,,,,,nan-Pod Sretnom Zvijezdom/2009.0-Special Dance Edition
94,QUgrhjBj_1_94,Colonia,Colonia,Oci boje meda,25532,"Nikad mi nije tako tesko 
palo novo jutro 
kao da za mene 
nije niti svanulo 
tvoj miris na praznoj postelji ostaje 
kao jedina slika zivota mog postaje 
 
Ref.
Jer oci boje meda 
zive samo za nju 
spavaju na njenom ramenu 
oci boje meda ljube samo nju 
sad ljube nju, samo nju 

Nikad mi nece biti jasno 
kako se to zbilo 
sto se u tvom srcu preokrenulo 
tvoj miris na praznoj postelji, 
ostaje sve, sve sam ti dala 
i zivjela za tebe

Ref.","https://tekstovi.net/2,140,1568.html",,,,,,,,,,,['Colonia'],,,https://diskografija.com/pjesma/oci-boje-meda-1747.htm,Oči boje meda,,,,,,,,,Colonia,Oči Boje Meda,4:22,Dolazi Oluja,,,,,nan-Dolazi Oluja/2005.0-The Best Of
95,QUgrhjBj_1_95,Colonia,Colonia,Oci u oci,26634,"kao olovni vojnik tako nijem i tih
ostavljas me u mislima lucidnim
da prespavam i odlucim
najbolje za nas

I ne znam sto da ti kazem osim nisi fer
kako smo dosli do ovog ne razumijem
mozda si samo malo zbunjen, izgubljen
 
Ref. 2x
Oci u oci i bez srama
hajde predaj se
oci u oci i bez tajni
hajde priznaj mi sve

Kao gluha vjecnost traje ovaj tren
kako bilo da bilo ne odustajem
duboko udahni i barem slazi
najbolje sto znas

I ne znam sto da ti kazem osim nisi fer
kako smo dosli do ovog ne razumijem
mozda si samo malo zbunjen, izgubljen

Ref. 2x

Hajde priznaj mi sve

Ref. 2x","https://tekstovi.net/2,140,22203.html",,,,,,,,,,,['Colonia'],,,https://diskografija.com/pjesma/oci-u-oci-10470.htm,Oči u oči,,,,,,"Kao olovni vojnik tako nijem i tih
Ostavljas me u mislima lucidnim
Da prespavam i odlucim
Najbolje za nas

I ne znam sto da ti kazem osim nisi fer
Kako smo dosli do ovog ne razumijem
Mozda si samo malo zbunjen, izgubljen

Oci u oci i bez srama
Hajde predaj se
Oci u oci i bez tajni
Hajde priznaj mi sve

Kao gluha vjecnost traje ovaj tren
Kako bilo da bilo ne odustajem
Duboko udahni i barem slazi
Najbolje sto znas

I ne znam sto da ti kazem osim nisi fer
Kako smo dosli do ovog ne razumijem
Mozda si samo malo zbunjen, izgubljen

Hajde priznaj mi sve",Oči u oči,https://cuspajz.com//tekstovi-pjesama/pjesma/colonia/oci-u-oci.html,Colonia,Oči U Oči,3:43,Do Kraja,,,,,nan-Do Kraja
96,QUgrhjBj_1_96,Colonia,Colonia,Od tvojih osmijeha,28311,"Dosao si tiho, iznenada
kao sunce u vrijeme snijegova
i svojim srcem naslikao boje
preko mog svijeta sivila 

Ponekad mislim da li je sve to istina
tesko je vjerovati, znam
jer nakon tolikih godina 
naviknes se biti sam 
 
Ref.
Od tvojih osmijeha 
moj je zivot postao kao san
od tvojih pogleda 
tama se rasipa u prekrasan dan

Od tvojih dodira 
svaki kamen postaje cvijet
od tvojih koraka moje 
srce jos jace udara ","https://tekstovi.net/2,140,13054.html",,,,,,,,['Boris Đurđević'],['Boris Đurđević'],['Boris Đurđević'],['Colonia'],,,https://diskografija.com/pjesma/od-tvojih-osmijeha-260.htm,Od tvojih osmijeha,,,,,,"Došao si tiho, iznenada kao sunce u vrijeme snjegova
I svojim srcem naslikao boje preko mog svijeta sivila
Ponekad mislim da li je sve to istina
Teško je vjerovati, znam
Jer nakon tolikih godina
Navikneš se biti sam

Od tvojih osmijeha moj je život postao kao san
Od tvojih pogleda tama se rasipa u prekrasan dan
Od tvojih dodira svaki kamen postaje cvijet
Od tvojih koraka moje srce još jače udara

I ponekad mislim da li je sve to istina
Teško je vjerovati, znam
Jer nakon tolikih godina
Navikneš se biti sam

Od tvojih osmijeha moj je život postao kao san
Od tvojih pogleda tama se rasipa u prekrasan dan
Od tvojih dodira svaki kamen postaje cvijet
Od tvojih koraka moje srce još jače udara

Od tvojih osmijeha moj je život postao kao san
Od tvojih pogleda tama se rasipa u prekrasan dan
Od tvojih dodira svaki kamen postaje cvijet
Od tvojih, tvojih koraka moje srce još jače udara",Od tvojih osmijeha,https://cuspajz.com//tekstovi-pjesama/pjesma/colonia/od-tvojih-osmijeha.html,Colonia,Od Tvojih Osmijeha,4:18,Jača Nego Ikad,,,,,nan-Jača Nego Ikad/nan-Oduzimaš Mi Dah (The Best Of...)
97,QUgrhjBj_1_97,Colonia,Colonia,Oduzimas mi dah,89543,"Koliko dugo vec te poznajem
cini se kao godinama
i svaki put kada te dotaknem
osjetim klecaj u koljenima

Drhtaji moji sve ti govore
ko da je prvi put
milijun bubnjeva u srcu mom 
udara
 
Ref.
Oduzimas mi dah, za tobom ludim
volim svaki tvoj 
osmijeh dok se budim
volim tvoje usne kad tiho krenu
poljupcima u novi dan

Oduzimas mi dah, ostajem bez rijeci
u krilu tvom nema kraja sreci
volim tvoje usne kad tiho krenu
poljupcima u novi dan

Koliko dugo sam te cekala
cini se kao stoljecima
samo je jedna ljubav zauvijek
traje do kraja vremena

Ref.","https://tekstovi.net/2,140,2513.html",,Oduzimaš mi dah,You're Taking My Breath Away,,"Koliko dugo već te poznajem,
čini se kao godinama.
I svaki put kada te dotaknem,
osjetim klecaj u koljenima.. Drhtaji moji sve ti govore,
k'o da je prvi put,
milijun bubnjeva u srcu mom,
udara.... Oduzimaš mi dah, za tobom ludim,
volim svaki tvoj osmijeh, dok se budim,
volim tvoje usne, kad tiho krenu-
poljupcima u novi dan!
Oduzimaš mi dah, ostajem bez riječi,
u krilu tvom nema kraja sreći,
volim tvoje usne, kad tiho krenu-
poljupcima u novi dan.... Koliko dugo sam te čekala,
čini se kao stoljećima.
Samo je jedna ljubav zauvijek,
traje do kraja vremena...","How long have I known you,
seems like ages
and every time I touch you,
I feel my knees shake. My trembles tell you all,
as if it was the first time
million drums in my heart
are beating.... You're taking my breath away, I'm losing my mind over you
I love every smile of yours, while I'm waking up
I love your lips, when they quietly start
a new day with kisses. You're taking my breath away, I'm losing my mind over you
in your lap, there's no end to happiness
I love your lips, when they quietly start
a new day with kisses.... How long have I been waiting for you,
seems like centuries,
Only one love is forever,
it lasts till the end of time...",https://lyricstranslate.com/en/oduzimas-mi-dah-youre-taking-my-breath-away.html,['Boris Đurđević'],['Boris Đurđević'],['Boris Đurđević'],['Colonia'],2002 - Hrvatski Radijski Festival 2002,2002 - Izgubljeni svijet,https://diskografija.com/pjesma/oduzimas-mi-dah-1446.htm,Oduzimaš mi dah,2005 - Gold edition,2005 - Gold edition - remix,2007 - Tulum za dušu Vol. 6,,,"Koliko dugo već te poznajem
Čini se kao godinama
I svaki put kada te dotaknem
Osjetim kvrcaj u koljenima
Drhtaji moji sve ti govore
K'o da je prvi put
Milijun bubnjeva u srcu mom udara

Oduzimaš mi dah, za tobom ludim
Volim svaki tvoj osmjeh dok se budim
Volim tvoje usne kad tiho krenu
Poljupcima u novi dan
Oduzimaš mi dah, ostajem bez riječi
U krilu tvom nema kraja sreći
Volim tvoje usne kad tiho krenu
Poljupcima u novi dan

Koliko dugo sam te čekala
Čini se kao stoljećima
Samo je jedna ljubav zauvijek
Traje do kraja vremena
Drhtaji moji sve ti govore
K'o da je prvi put
Milijun bubnjeva u srcu mom udara",Oduzimaš mi dah,https://cuspajz.com//tekstovi-pjesama/pjesma/colonia/oduzimas-mi-dah.html,Colonia,Oduzimaš Mi Dah,,Oduzimaš Mi Dah (The Best Of...),,,,,nan-Oduzimaš Mi Dah (The Best Of...)/nan-Izgubljeni Svijet/nan-Izgubljeni Svijet/2003.0-The Best Of/2005.0-Gold Edition/2005.0-The Best Of/nan-Best Of/2008.0-The Platinum Collection/2011.0-Gold Edition/2013.0-Komplet 4 CDa/2014.0-The Best Of Collection/nan-C'est La Vie
98,QUgrhjBj_1_98,Colonia,Colonia,Ona,19376,"Ruke tvoje ko od mekane svile
ostale su bez ljubavi za nas
oci tvoje sto modre su bile
predamnom izgubile su sjaj

I sad, kad vise nema 
razloga za laz
bar jednom budi covjek 
i priznaj mi za kraj
 
Ref. 2x
Ko je ona 
sto misli te odnose njoj
i ko je ona 
sto nudis joj zagrljaj svoj

Prazna slova na usnama tvojim
ne muci me, 
daj pusti neki glas
istina boli, na sve sam spremna
i znam da ne postoji 
laksi put

I sad, kad vise nema 
razloga za laz
bar jednom budi covjek 
i priznaj mi za kraj

Ref. 2x","https://tekstovi.net/2,140,2521.html",,,,,,,,['Boris Đurđević'],['Boris Đurđević'],['Boris Đurđević'],['Colonia'],,,https://diskografija.com/pjesma/ona-4335.htm,Ona,,,,,,"Ruke tvoje ko od mekane svile
Ostale su bez ljubavi za nas
Oči tvoje što modre su bile
Predamnom izgubile su sjaj
I sad kad više nema razloga za laž
Bar jednom budi čovjek
I priznaj mi za kraj.

Ko je ona što misli te odnose njoj
I ko je ona što nudiš joj zagrljaj svoj
Ko je ona što misli te odnose njoj
I ko je ona, i ko je ona
Što nudiš joj zagrljaj svoj.

Prazna slova na usnama tvojim
Ne muci me daj pusti neki glas
Istina boli na sve sam spremna
I znam da ne postoji lakši put
I sad kad više nema razloga za laž
Bar jednom budi čovjek
I priznaj mi za kraj.

Ko je ona što misli te odnose njoj
I ko je ona što nudiš joj zagrljaj svoj
Ko je ona što misli te odnose njoj
I ko je ona, i ko je ona
Što nudiš joj zagrljaj svoj

Ko je ona... misli te odnose njoj
I ko je ona, ona što nudiš joj zagrljaj svoj.",Ona,https://cuspajz.com//tekstovi-pjesama/pjesma/colonia/ona.html,Colonia,Ona,4:27,Izgubljeni Svijet,,,,,nan-Izgubljeni Svijet/2003.0-The Best Of
99,QUgrhjBj_1_99,Colonia,Colonia,Oprosti mi za sve,2506,"Predugo trazila sam nekoga
imala kriva ocekivanja
gubila glavu u sitnicama
i prava ljubav mi je promakla

Predugo prazna mi je postelja
fale mi ona nasa budjenja
i sad znam da je kasno
kada je sve mi jasno da sam te povrjedila
 
Ref.
Oprosti mi za sve
srce je uvijek znalo
istina je, sve je u vodu palo
od onog dana kada nisi moj

Oprosti mi za sve
srce je uvijek znalo
istina je, sve je u vodu palo
oci otvorila sam
oprosti, znam, pogrijesila sam

Ref. 2x","https://tekstovi.net/2,140,49571.html",,,,,,,,,,,,,,,,,,,,,,,,Colonia,Oprosti Mi Za Sve ,,Feniks,,,,,nan-Feniks
100,QUgrhjBj_1_100,Colonia,Colonia,Ostavi trag,14734,"Ne bih mogla vise nikada
bez tvojih saputanja
ne bih mogla vise nikada
ni bez tvojih osmijeha

Ako ikad' odes ti
samo jedno obecaj mi
 
Ref.
U kisnoj noci ostavi trag
ostavi neki tajni znak
s' neba neka zvijezde padaju
da te moje ruke pronadju

Ja ucinio bih sve za tebe
zaustavio svijet, ne brini se
ucinio bih sve, zauvijek znaj
prosao bih za tebe i pakao i raj 

Ne bih mogla vise nikada
bez tvojih dodira
ne bih mogla vise nikada
ni bez tvojih usana

Ako ikad odes ti
samo jedno obecaj mi

Ref. 2x","https://tekstovi.net/2,140,28127.html",,,,,,,,,,,['Colonia'],,,https://diskografija.com/pjesma/ostavi-trag-13802.htm,Ostavi trag,,,,,,,,,Colonia,Ostavi Trag,3:22,Pod Sretnom Zvijezdom,,,,,nan-Pod Sretnom Zvijezdom
101,QUgrhjBj_1_101,Colonia,Colonia,Padaju domine,14685,"Hladna k'o led stojim sad pred tobom
bez glasa i rijeci utjehe
kao da si duh ja gledam kroz tebe
vise te ne vidim i ne cujem

Ne trudi se, jer nema
nista izmedju redova
ti nisi kriv sto nema njeznosti
ni bilo kakvog znaka bliskosti
 
Ref.
Padaju domine, sve sto
imali smo sada rusi se
i nakon svega jedino nam ostaje 
zbogom, bolje je za oboje

Predugo traje sve ovo izmedju nas
i vise nismo sretni ni ti ni ja
kao da si duh ja gledam kroz tebe
vise te ne vidim i ne cujem

Ref. 2x

Ref. 2x","https://tekstovi.net/2,140,11528.html",Boris Durdevic,Padaju domine,Dominoes are Falling,,"Hladna k'o led stojim sad pred tobom
1
bez glasa i riječi utjehe
kao da si duh ja gledam kroz tebe
više te ne vidim i ne čujem.. Ne trudi se, jer nema ništa između redova
ti nisi kriv što nema nježnosti
ni bilo kakvog znaka bliskosti.. Ref:
Padaju domine
sve što imali smo sada ruši se
i nakon svega jedino nam ostaje
zbogom, bolje je za oboje.. Predugo traje sve ovo između nas
i više nismo sretni ni ti ni ja
kao da si duh ja gledam kroz tebe
više te ne vidim i ne čujem.. Ne trudi se, jer nema ništa između redova
ti nisi kriv što nema nježnosti
ni bilo kakvog znaka bliskosti.. Ref. 2x","Cold like ice, I am standing before you
without a voice or comforting words
I look through you as if you were a ghost
I no longer see you nor hear you.. Don’t make an effort to fix this, because there is nothing between the lines
You aren't wrong that there is no more tenderness between us
Nor is there intimacy.. Dominoes are falling,
All that we once had is now in pieces
And after all of that, only we remain
[Say] ""farewell;"" it better is for us both.. All of this has lasted too long between us
And we are no longer happy, neither you nor me
I look through you as if you were a ghost.
I no longer see you nor hear you.. Don’t make an effort to fix this, because there is nothing between the lines
You aren't wrong that there is no more tenderness between us
Nor is there intimacy.. Ref.2x",https://lyricstranslate.com/en/padaju-domine-dominoes-are-falling.html,['Boris Đurđević'],['Boris Đurđević'],['Boris Đurđević'],['Colonia'],,,https://diskografija.com/pjesma/padaju-domine-5492.htm,Padaju domine,,,,,,"Hladna k'o led stojim sad pred tobom
bez glasa i rijeci utjehe
kao da si duh ja gledam kroz tebe
vise te ne vidim i ne cujem

Ne trudi se, jer nema
nista izmedju redova
ti nisi kriv sto nema njeznosti
ni bilo kakvog znaka bliskosti

Padaju domine, sve sto
imali smo sada rusi se
i nakon svega jedino nam ostaje
zbogom, bolje je za oboje

Predugo traje sve ovo izmedju nas
i vise nismo sretni ni ti ni ja
kao da si duh ja gledam kroz tebe
vise te ne vidim i ne cujem",Padaju domine,https://cuspajz.com//tekstovi-pjesama/pjesma/colonia/padaju-domine.html,Colonia,Padaju  Domine,,Najbolje Od Svega,,,,,nan-Najbolje Od Svega
102,QUgrhjBj_1_102,Colonia,Colonia,"Pali, kreni, gas i fiju briju",14765,"Opet suti prokleti telefon 
zvoni ti u glavi 
al' ne izlazi ton 
nema problema, znas sto se sprema 
ekipa je tu, 
u gradu ceka nas lom 
 
Ref.
Pali, kreni, gas i fiju briju 
u ritmu noci ljuljamo se 
pali, kreni, gas i fiju briju 
do jutra nema nas 

Nema nade za papka kao ti 
zabavljam se ludo 
pa i ne trebas mi 
nema problema, znas sto se sprema 
ekipa je pet, 
u gradu ceka nas lom 

Lako mi se otkaciti 
sve do bola 
oko mene ih je 
stotine boljih od tebe 
nema problema, 
znas sto ti se sprema 
sutra bit ce kasno 
ali boli me... 

Ref.

Lako mi se otkaciti 
sve do bola 
oko mene ih je 
stotine boljih od tebe 
nema problema, 
znas sto ti se sprema 
sutra bit ce kasno 
ali briga me... 

Ref.","https://tekstovi.net/2,140,1571.html",,,,,,,,,,,['Colonia'],,,https://diskografija.com/pjesma/pali-kreni-gas-i-fiju-briju-1752.htm,"Pali, kreni, gas i fiju briju",,,,,,"Opet šuti prokleti telefon
Zvoni ti i glavi al' ne izlazi ton
Nema problema znaš što se sprema
Ekipa je tu u gradu čeka nas lom

Lako mi se otkačiti sve do bola
Oko mene ih je stotine boljih od tebe
Nema problema znaš što ti se sprema
Sutra bit će kasno ali boli me

Pali kreni gas i fiju briju
U ritmu noći ljuljajmo se
Pali kreni gas i fiju briju
Do jutra nema nas

Nema nade za papka kao ti
Zabavljam se ludo pa i ne trebaš mi
Nema problema znaš što se sprema
Ekipa je pet u gradu čeka nas lom

Lako mi se otkačiti sve do bola
Oko mene ih je stotine boljih tebe
Ma nema problema znaš što to se sprem
Sutra bit će kasno ali briga me

Pali kreni gas i fiju briju...",Pali kreni gas i fiju briju,https://cuspajz.com//tekstovi-pjesama/pjesma/colonia/pali-kreni-gas-i-fiju-briju.html,Colonia,"Pali, Kreni, Gas I Friju Briju",4:06,Dolazi Oluja,,,,,nan-Dolazi Oluja
103,QUgrhjBj_1_103,Colonia,Colonia,"Pameti bye, bye",2739,"Nisam nikad bila kao drugi
tracila vrijeme na gluposti
zivim od danas do sutra
i bas me briga, necu prestati 

Biti glavna zvijezda svih zabava
potpuno luda, nikad obicna
svi cekaju sudbinu
ja nemam vremena
 
Ref. 2x
Pameti bye, bye
ova noc je pijana
oko pola dva 
nema praznih stolova

Case su u ruci
ekipa vesela
noc i strast bez leda
ljubi me bez pitanja

Nemas brige, necu ja, dragi
za tobom patiti, nocima plakati
zivim od danas do sutra
i bas me briga, uvijek cu ostati

Ref. 4x","https://tekstovi.net/2,140,49426.html",,,,,,,,,,,['Colonia'],,,https://diskografija.com/pjesma/pameti-bye-bye-25372.htm,Pameti bye bye,,,,,,,,,Colonia,Pameti Bye Bye ,,Feniks,,,,,nan-Feniks
104,QUgrhjBj_1_104,Colonia,Colonia,Plamen od ljubavi,81955,"Sanjala sam neke 
oci crne, lazljive 
ljubile su tvoje
tvoje usne nevjerne 

Rasula se kisa 
po mome jastuku
slomila me u snu 
ruku u vatru dajem
da se i ne pokajem 
ostat ces samo moj 
 
Ref.
Jer ako ti dam 
plamen od ljubavi 
jedna noc i jedan dan 
tebi bit ce dovoljan 

Da ti dam, da ti dam 
plamen od ljubavi 
shvatio bi da sam ja 
tvoj pocetak i tvoj kraj 

Sanjala sam ruke 
kako njezno grle te
uzele su tvoje 
i od mene odvele 

Rasula se tuga 
po mome jastuku 
ubila me u snu 
ruku u vatru dajem 
da se i ne pokajem 
ostat ces samo moj 

Ref. 4x","https://tekstovi.net/2,140,1567.html",,Plamen od ljubavi,Flame of love,,"Sanjala sam neke oči crne lažljive,
1
Ljubile su tvoje, tvoje usne nevjerne.
Rasula se kiša po mome jastuku,
Slomila me u snu
Ruku u vatru dajem, da se i ne pokajem,
Ostat ćeš samo moj.. (Refren)
Jer ako ti dam plamen od Ljubavi,
Jedna noć i jedan dan,
Tebi bit će dovoljan.
Da ti dam, dati dam, plamen od ljubavi
Shvatio bih da sam ja, tvoj početak i tvoj kraj. Sanjala sam ruke kako nježno grle te.
Uzele su tvoje i od mene odvele.
Rasula se tuga po mome jastuku,
Ubila me u snu.
Ruku u vatru dajem, da se i ne pokajem,
Ostat ćeš samo moj.. (Refren)","I dreamed of some black lying eyes
your unfaithful lips were kissing
the rain spread over my pillow
broke me in my dream
i put my hand in fire, and i dont even repent
you'll stay only mine. Ref.:
If I give you flame of love
one night and one day
will be enough for you
to give you, to give you flame of love
you'll realise that I'm your beginning and your end. i dreamed of arms that are gently hugging you
they took yours and took you away from me
the sorrow spread over my pillow
killed me in dream
I put my hand in fire, and i dont even repent
you'll stay only mine. If I give you flame of love
one night and one day
will be enough for you
to give you, to give you flame of love
you'll realise that I'm your beginning and your end",https://lyricstranslate.com/en/Plamen-od-ljubavi-Flame-love.html,['Boris Đurđević'],['Boris Đurđević'],['Boris Đurđević'],['Colonia'],2003 - Dolazi oluja,2005 - Gold edition,https://diskografija.com/pjesma/plamen-od-ljubavi-1744.htm,Plamen od ljubavi,2005 - Tulum za dušu Vol. 1,,,,,"Sanjala sam neke oci crne lazljive,
Ljubili su tvoje, tvoje usne nevjerne.
Rasula se kisa po mome jastuku,
Slomila me u snu
Ruku u vatru dajem, da se i ne pokajem,
Ostaces samo moj.

Jer ako ti dam plamen od Ljubavi,
Jedna noc i jedan dan,
Tebi bitce dovoljan.
Da ti dam, dati dam, plamen od Ljubavi
Shvatio bih da sam ja, tvoj pocetak i tvoj kraj

Sanjala sam ruke kako njezno grle te.
Uzele su tvoje i od mene odvele.
Rasula se tuga po mome jastuku,
Ubila me u snu.
Ruku u vatru dajem, da se i ne pokajem,
Ostaces samo moj.

Jer ako ti dam plamen od Ljubavi,
Jedna noc i jedan dan,
Tebi bitce dovoljan.
Da ti dam, dati dam, plamen od Ljubavi
Shvatio bih da sam ja, tvoj pocetak i tvoj kraj

Jer ako ti dam plamen od Ljubavi,
Jedna noc i jedan dan,
Tebi bitce dovoljan.
Da ti dam, dati dam, plamen od Ljubavi
Shvatio bih da sam ja, tvoj pocetak i tvoj kraj",Plamen od ljubavi,https://cuspajz.com//tekstovi-pjesama/pjesma/colonia/plamen-od-ljubavi.html,Colonia,Plamen Od Ljubavi,3:59,Plamen Od Ljubavi,2003.0,,,,2003.0-Plamen Od Ljubavi/nan-Dolazi Oluja/2005.0-Gold Edition/2005.0-The Best Of/nan-Best Of/2008.0-The Platinum Collection/2011.0-Gold Edition/2013.0-Komplet 4 CDa/2014.0-The Best Of Collection
105,QUgrhjBj_1_105,Colonia,Colonia,Pod sretnom zvijezdom,26547,"Kulise se dizu
sva svijetla se pale
ti ucinit ces sve 
za pet minuta slave

Tamo pod sretnom zvijezdom
u ritmu bljeskalica
tamo se smiju lica
lica sa naslovnica
 
Ref.
Nema tajni u ovom svijetu neona
nema, nema milosti sad si na putu do sna
i nema pravila tu u svijetu sarenih boja
prekratak je put od vrha do dna

Taj dah glamura
dok svijetla se pale
ti umires za tih
pet minuta slave

Tamo pod sretnom zvijezdom
u ritmu bljeskalica
tamo se smiju lica
lica sa naslovnica

Ref.

Ref.","https://tekstovi.net/2,140,24608.html",,,,,,,https://lyricstranslate.com/en/language/english-artists,,,,['Colonia'],,,https://diskografija.com/pjesma/pod-sretnom-zvijezdom-13796.htm,Pod sretnom zvijezdom,,,,,,"Kulise se dizu
Sva svijetla se pale
Ti ucinit ces sve
Za pet minuta slave

Tamo pod sretnom zvijezdom
U ritmu bljeskalica
Tamo se smiju lica
Lica s naslovnica

Nema tajni u ovom svijetu neona
Nema, nema milosti sam si na putu do sna
I nema pravila tu u svijetu sarenih boja
Prekratak je put od vrha do dna

Taj dah glamura
Dok svijetla se pale
Ti umires za tih
Pet minuta slave

Tamo pod sretnom zvijezdom
U ritmu bljeskalica
Tamo se smiju lica
Lica sa naslovnica",Pod sretnom zvijezdom,https://cuspajz.com//tekstovi-pjesama/pjesma/colonia/pod-sretnom-zvijezdom.html,Colonia,Pod Sretnom Zvijezdom,4:01,Pod Sretnom Zvijezdom,,,,,nan-Pod Sretnom Zvijezdom/2009.0-Special Dance Edition
