Unnamed: 0,Song_ID,Artist,Artist_diskografija,Song_tekstovinet,Views_tekstovinet,Lyrics_tekstovinet,Url_tekstovinet,Writer_lyricstranslate,Song_lyricstranslate,EngTitle_lyricstranslate,Album_lyricstranslate,Lyrics_lyricstranslate,EngLyrics_lyricstranslate,Url_lyricstranslate,Skladba_diskografija,Stihovi_diskografija,Izvedba_diskografija,Album_1_diskografija,Album_2_diskografija,Album_3_diskografija,Url_diskografija,Song_diskografija,Aranžman_diskografija,Album_4_diskografija,Album_5_diskografija,Album_6_diskografija,Album_7_diskografija,Album_8_diskografija,Album_9_diskografija,Album_10_diskografija,Lyrics_cuspajz,Song_cuspajz,Url_cuspajz
95,PZ5KqfC1_1_95,Parni Valjak,Parni Valjak,Prazno tijelo,45454,"Ne treba, prazno tijelo meni ne treba
u tvojim ocima nema mjesta gdje sam bio ja
nema vise onih pogleda kao nekada
nema vise onih dodira sto lijece

Reci mi, do kada mislis sutjeti
hajde, reci mi, zar stvarno nemas vise hrabrosti
smisli neku sitnu laz, smisli bilo sto
zelio bi da ti vjerujem bar malo
 
Ref.
Kada legnes kraj mene
meni je hladno
kad ti usne dotaknem
meni je hladno
znam da vise nikada
vise nikad ti i ja kao nekada

Gdje si ti, da l' se ikad mislis vratiti
pricaj mi, tisina ce me ubiti
nedostaju mi tvoji pogledi kao nekada
nedostaju mi dodiri sto lijece

Ref. 2x","https://tekstovi.net/2,581,26453.html",,Prazno tijelo,An Empty Body,Pretežno sunčano? [2004],"Ne treba, prazno tijelo meni ne treba
1
u tvojim ocima nema mjesta gdje sam bio ja
nema vise onih pogleda kao nekada
nema vise onih dodira sto lijece. Reci mi, do kada mislis sutjeti
hajde, reci mi, zar stvarno nemas vise hrabrosti
smisli neku sitnu laz, smisli bilo sto
zelio bi da ti vjerujem bar malo. Ref.
Kada legnes kraj mene
meni je hladno
kad ti usne dotaknem
meni je hladno
znam da vise nikada
vise nikad ti i ja kao nekada. Gdje si ti, da l' se ikad mislis vratiti
pricaj mi, tisina ce me ubiti
nedostaju mi tvoji pogledi kao nekada
nedostaju mi dodiri sto lijece. Ref. 2x","I don't need, an empty body I don't need.
In your eyes, there are no places where I was.
No more glances like before.
No more touches that heal.. Tell me, how long do you think you'll be silent.
Come on, tell me, don't you really have no courage any more.
Make up a small lie, make up just anything.
I'd like to believe you, a bit, at least.. Chorus:
When you lay down by my side
I feel cold.
When I touch your lips,
I feel cold.
I know... that you and me..
We'll never be again as we used to be.. Where are you, do you ever think of coming back.
Tell me, the silence is going to kill me.
I miss your glances, from the past.
I miss your touches, that heal.. Ref. 2x",https://lyricstranslate.com/en/prazno-tijelo-empty-body.html,['Husein Hasanefendić Hus'],['Husein Hasanefendić Hus'],['Parni Valjak'],2004 - Pretežno sunčano,2005 - Koncentrat 1984. - 2005. - unplugged,,https://diskografija.com/pjesma/prazno-tijelo-1026.htm,Prazno tijelo,,,,,,,,,,,
96,PZ5KqfC1_1_96,Parni Valjak,Parni Valjak,Predstavi je kraj,5456,"Dan vec se budi
polako kuci krecem
glumac masku svoju skida
predstavi je kraj

Ref.
To je vrijeme kada
klaun tuzan moze biti
to je vrijeme kada
nakon svijetla pada tama
 
Pjevac pjeva tada nama
mi smo ljudi s druge strane
mi smo ljudi s druge
s druge strane

Ujutro vec svice
kostimi se svlace
zivot uloge nama daje
zavjese su pale

Ref.","https://tekstovi.net/2,581,43975.html",,Predstavi je kraj,The show is over,Dođite Na Show! 1976.,"Dan već se budi
1
Polako kući krećem
glumac masku svoju skida
Predstavi je kraj. To je vrijeme
Kada klaun tužan može biti
To je vrijeme
Kada nakon svijetla pada tama
Pjevač pjeva tada nama
Mi smo ljudi s druge strane
Mi smo ljudi s druge, s druge strane. Jutro već sviće
Kostimi se svlaće
Život uloge takve daje
Zavjese su pale. To je vrijeme
Kada klaun tužan može biti
To je vrijeme
Kada nakon svijetla padne tama
Pjevač pjeva tada nama
MI smo ljudi s druge strane
MI smo ljudi s druge strane
MI smo ljudi s druge strane...","The day is already beginning
I'm slowly making my way home
The actor takes off his mask
The show is over. It's the time
When a clown can be sad
It's the time
When darkness falls after the light
A singer sings to us then
We are the people from the other side
We are the people from the other, the other side. Dawn is already breaking
The costumes are being taken off
Those are the roles life makes us play
The curtain falls. It's the time
When a clown can be sad
It's the time
When darkness falls after the light
A singer sings to us then
We are the people from the other side
We are the people from the other side
We are the people from the other side...",https://lyricstranslate.com/en/predstavi-je-kraj-show-over.html,['Husein Hasanefendić Hus'],['Husein Hasanefendić Hus'],['Parni Valjak'],1976 - Dođite na show!,1982 - Koncert - uživo,,https://diskografija.com/pjesma/predstavi-je-kraj-2687.htm,Predstavi je kraj,,,,,,,,,,,
97,PZ5KqfC1_1_97,Parni Valjak,Parni Valjak,Prevela me mala zednog preko vode,4729,"I ja ne tvrdim nista
al' tako kazu
da gradske cure
momke cesto lazu

Iskustva jos nemam
ali cu ga steci
nijedna cura mene
nece vise preci
 
Ref. 4x
Prevela me mala
zednog preko vode
hej, dao sam joj
previse slobode

Jednog dana rece
idem posjetit' baku
a zavrsi sa drugim momkom
u najvecem mraku

Drugi put mi rece
sa sestrom ce u kino
to se vece zaduz s momkom
zabavljala fino
a ja ost'o kod kuce
obuo sam papuce

Ref. 4x

Ref. 4x","https://tekstovi.net/2,581,45197.html",,,,,,,https://lyricstranslate.com/en/language/english-phrases,,['Husein Hasanefendić Hus'],['Parni Valjak'],1976 - Dođite na show!,1976 - Dođite na show! - uživo,1982 - Koncert - uživo,https://diskografija.com/pjesma/prevela-me-mala-zednog-preko-vode-2685.htm,Prevela me mala žednog preko vode,,,,,,,,,,,
98,PZ5KqfC1_1_98,Parni Valjak,Parni Valjak,Prokleta nedjelja,117430,"Nedjelja, prokleta nedjelja
nigdje nikog, pustinja
u nasim snovima
jos samo sjecanja

Cekamo, mi samo cekamo
balerina, zar si zaspala
zar stvarno ne vidis, na kakvom
tankom ledu plesemo
 
Ref.
Dolazi duga, duga noc
al' i ona mora proc'
i kada kise padaju 
tvoje mi usne trebaju 
da me smire svojim
njeznim dodirom

Sutimo, mi samo sutimo
kao da se vise ne volimo
a nije istina
ja znam da nije istina

Ref.

Jer ljubav nije nestala
samo se je sakrila
otvori oci, pogledaj
sto je iza oblaka

I kada kise padaju 
tvoje mi usne trebaju 
da me smire svojim
njeznim dodirom

Ref.","https://tekstovi.net/2,581,13688.html",Husein Hasanefendic,Prokleta nedelja,Damned sunday,Sjaj u ocima,"Nedjelja, prokleta nedjelja, nigdje nikog pustinja
1
U našim snovima, još samo sjećanja
Čekamo mi samo čekamo, balerina zar si zaspala
Zar stvarno ne vidiš, na kakvom tankom ledu plešemo.. Dolazi duga duga noć, al i ona mora proć
I kada kiše padaju, tvoje mi usne trebaju
Da me smire svojim nježnim dodirom.. Nedjelja, prokleta nedjelja, nigdje nikog pustinja
U našim snovima, jos samo sjećanja
Šutimo mi samo šutimo, kao da se više ne volimo
A nije istina, ja znam da nije istina.. Dolazi duga duga noć, al i ona mora proć
I kada kiše padaju, tvoje mi usne trebaju
Da me smire, svojim nježnim dodirom.. Jer ljubav nije nestala, samo se sakrila
Otvori oči pogledaj što je iza oblaka
I kada kiše padaju, tvoje mi usne trebaju
Da me smire, svojim nježnim dodirom.","Sunday, damned Sunday
Desert of nobody
In our dreams, only memories
Wait, we only wait
Dancing girl are u sleeping
Don't you really see
We are dancing on the edge. The long night is coming but
It must go away
When it is raining, I need your lips
To calm me with its gentle touch.. Sunday, damned Sunday
The desert of nobody
In our dreams only memories
We shut, we just.shut
Like we don't love each other
But it is not.true,I know it is not true.. The long night is coming
But it must go away
And when it rains, I need your lips
To calm me wi it's gentle touch.. Because love hasn't disappeared
It has just hidden
Open your eyes and see what is behind cloud
And when it is raining I need your lips
To calm me with its gentle touch.",https://lyricstranslate.com/en/prokleta-nedelja-damned-sunday.html-0,,,,,,,,,,,,,,,,,"Nedjelja, prokleta nedjelja, nigdje nikog, pustinja,
u mojim snovima, jos samo sjecanja.

Cekamo, mi samo cekamo, balerina zar si zaspala,
zar stvarno ne vidis, na kakvom tankom ledu plesemo.

Dolazi duga, duga noc, al' i ona mora proc,
i kada kise padaju, tvoje mi usne trebaju,
da me smire, svojim njeznim dodirom.

Nedjelja, prokleta nedjelja, nigdje nikog, pustinja,
u mojim snovima, jos samo sjecanja.

Sutimo, mi samo sutimo, i kao da se vise ne volimo,
a nije istina, ja znam da nije istina...

Jer ljubav nije nestala, i samo se sakrila,
zatvori oci, pogledaj sto je iza oblaka.",Prokleta nedjelja,https://cuspajz.com//tekstovi-pjesama/pjesma/parni-valjak/prokleta-nedjelja.html
99,PZ5KqfC1_1_99,Parni Valjak,Parni Valjak,"Prolazi sve, zar ne",8089,"Zbogom, mr. Razum
vi ste stara stvar
vi i gospo'n Strah
ste gadan par

Zbogom, mr. Razum
ja vam putujem
na drugu klasu nikada
ne pristajem
ma ni ti, ni ti, nemoj pristati
 
Ref.
Prolazi sve, prolazi sve, prolazi sve
samo nasa ljubav ne, zar ne
prolazi sve, ona ostaje

Zbogom, mr. Razum
vi ste prosla stvar
vi i gospo'n Strah
ste gadan par

Zbog jednog nikad
nisam srce slusao
zbog drugog nikad
nikad nisam plesao
k'o sad, ali sad necu plesat sam

Ref.

Ma daj jos jednu rundu
daj jos jedan ples
kad se zbroji i oduzme
nema razloga da se tuguje

Ref.

Prolazi sve, prolazi sve, prolazi sve
ljubav ostaje","https://tekstovi.net/2,581,50728.html",,,,,,,,,,,,,,,,,,,,,,,,,,
100,PZ5KqfC1_1_100,Parni Valjak,Parni Valjak,Pusti nek traje,201467,"Pusti nek' traje
sve dok traje, dobro je
ne obecavaj nista
ja te ne trazim, nista
lijepo je, i to je sve

Ma pusti nek' traje
jos je daleko svitanje
nisam ni prvi, ni zadnji
mozda tek nesto drazi
ne pretvaraj se
 
Ref.
Ja sam samo jedan u nizu
ne znas im ni broj
drag sam samo dok sam ti blizu
tad sam tvoj, samo tvoj

A sutra, sutra je novi dan
citav zivot do sutra
cijeli roman do jutra
pusti sad to

Jednom netko ce doci
doci da ostane
mozda bas ja, tko to sada zna
ima jos vremena

Ref. 3x","https://tekstovi.net/2,581,26093.html",,Pusti nek traje,Let it last...,,"Pusti nek' traje, sve dok traje dobro je
Ne obećavaj ništa, ja te ne tražim ništa
Lijepo je i to je sve
Ma pusti nek' traje, još je daleko svitanje
Nisam ni prvi ni zadnji možda tek nešto draži
Ne pretvaraj se. Ja sam samo jedan u nizu
Ne znaš im ni broj
Drag sam samo dok sam ti blizu
Tad sam tvoj, samo tvoj. Al' sutra, sutra je novi dan
Čitav život do sutra, cijeli roman do jutra
Pusti sad to
Jednom netko će doći, doći da ostane
Možda baš ja, tko to sada zna?
Ima još vremena","Let it last, it s all fine while it lasts
don't promise anything I m not asking for anything
It's good and that s it
Let is last, dawn is still far away
I'm not the first nor the last perhaps just a little bit dearer
Don't pretend.... I'm just one of them down the line
I don't even know how many
I'm only dear to you when I'm close
Then I'm yours, only yours. But tomorrow, tomorrow is a new day
A whole lifetime until tomorrow, a whole novel until morning
Let it be for now
One day someone will come, someone will come to stay
perhaps it will be me, nobody knows
but there is till time...",https://lyricstranslate.com/en/pusti-nek-traje-let-it-last.html-0,['Husein Hasanefendić Hus'],['Husein Hasanefendić Hus'],['Parni Valjak'],1984 - Uhvati ritam,1991 - Pusti nek' traje - Kolekcija vol.1,2005 - Koncentrat 1984. - 2005.,https://diskografija.com/pjesma/pusti-nek-traje-1094.htm,Pusti nek' traje,,,,,,,,,"Pusti nek' traje, sve do kraj dobro je
Ne obecavaj nista, ja te ne trazim nista
Lijepo je i to je sve
Ma pusti nek' traje, jos je daleko svitanje
Nisam ni prvi ni zadnji mozda tek nesto drazi
Ne pretvaraj se

Ja sam samo jedan u nizu
Neznas mi ni broj
Ja sam samo dok sam ti blizu
Tad sam tvoj, samo tvoj

Al' sutra, sutra je novi dan
Citav zivot do sutra, cijeli roman do jutra
Pusti sad to
Jednom netko ce doci, doci da ostane
Mozda bas ja, tko to sada zna?
Ima jos vremena",Pusti nek' traje,https://cuspajz.com//tekstovi-pjesama/pjesma/parni-valjak/pusti-nek-traje.html
101,PZ5KqfC1_1_101,Parni Valjak,Parni Valjak,Romansa (sada bih drugacije) ,49866,"E, da knjigu pisem ponovo
sad bih znao gdje sam grijesio
sad bih znao kojim putem krenuti
sad bih znao sve

E, da knjigu pisem ponovo
kada bi se vrijeme vratilo
ti bi tu kraj mene sanjala
ispod svile mjeseca
 
Ref.
Molim te, ne stavljaj mi sol na ranu
molim te, i bez toga dosta boli
sada mi je jasno, sada kad je kasno
trebao sam ostati, trebalo je hrabrosti

Trebalo je znati dijeliti
a ja mlad pa nisam znao davati
prerano je bilo, duso, prerano
a sad se bojim da je prekasno

Molim te, ne stavljaj mi sol na ranu
molim te, i bez toga dosta boli
sada mi je jasno, sada kad je kasno
trebao sam ostati

E, da mogu sada ponovo
ja bih samo srce slusao

Molim te, ne stavljaj mi sol na ranu
molim te, i bez toga dosta boli
sada mi je jasno, sada kad je kasno
sada bih drugacije

Ref.","https://tekstovi.net/2,581,19450.html",Husein Hasanefendic,Romansa,Romance,,"E, da knjigu pišem ponovo
1
sad bih znao gdje sam griješio
sad bih znao kojim putem krenuti
sad bih znao sve. E, da knjigu pišem ponovo
kada bi se vrijeme vratilo
ti bi tu kraj mene sanjala
ispod svile mjeseca. REF.
Molim te, ne stavljaj mi sol na ranu
molim te, i bez toga dosta boli
sada mi je jasno, sada kad je kasno
trebao sam ostati, trebalo je hrabrosti. Trebalo je znati dijeliti
a ja mlad pa nisam znao davati
prerano je bilo, dušo, prerano
a sad se bojim da je prekasno. Molim te, ne stavljaj mi sol na ranu
molim te, i bez toga dosta boli
sada mi je jasno, sada kad je kasno
trebao sam ostati. E, da mogu sada ponovo
ja bih samo srce slusao. Molim te, ne stavljaj mi sol na ranu
molim te, i bez toga dosta boli
sada mi je jasno, sada kad je kasno
sada bih drugačije. Ref.","Well, if I would write the book again
I would know now where I made mistakes
I would know now which path to turn to
I would know now everything. Well, if I would write the book again
when time would turn back
you would be here beside me dreaming
beneath the silky moon. Please, don't put salt on my wound
please, even without that it hurts enough
now I understand, now when it's too late
I should have stayed, she need courage. She needed to know to share
but I was young so I didn't know how to give
it was too early, dear, too early
and now I am scared that it's too late. Please, don't put salt on my wound
please, even without that it hurts enough
now I understand, now when it's too late
I should have stayed. Well, if I could just now do it over again
I would just listen to the heart. Please, don't put salt on my wound
please, even without that it hurts enough
now I understand, now when it's too late
I would have done it differently now",https://lyricstranslate.com/en/romansa-romance.html-0,['Husein Hasanefendić Hus'],['Husein Hasanefendić Hus'],['Parni Valjak'],,,,https://diskografija.com/pjesma/romansa-sada-bih-drugacije-1065.htm,Romansa (sada bih drugacije),,,,,,,,,"E da knjigu pišem ponovo
Sad bih znao gdje sam griješio
Sad bih znao kojim putem krenuti
Sad bih znao sve

E da knjigu pišem ponovo
Kada bi se vrijeme vratilo
Ti bi tu kraj mene sanjala
Ispod svile mjeseca

Molim te,
Ne stavljam mi sol na ranu
Molim te,
I bez toga dosta boli
Sada mi je jasno, sada kad je kasno
Trebao sam ostati
Trebalo je hrabrosti

Trebalo je znati davati
A ja mlad, pa nisam znao dijeliti
Preradno je bilo, dušo, prerano
A sad se bojim da je prekasno

E da mogu sada ponovo
Ja bih samo srce slušao",Romansa (sada bih drugačije),https://cuspajz.com//tekstovi-pjesama/pjesma/parni-valjak/romansa-sada-bih-drugacije.html
102,PZ5KqfC1_1_102,Parni Valjak,Parni Valjak,Sai-Baba blues,2597,"Celik beton, plastika
ispod mojeg prozora
neon, freon, kemija
kemija k'o sudbina

S druge strane ludilo
zivot juri prebrzo
meni treba promjena
meni treba Sai-Baba
 
Ref.
Odvedi me, gdje
vrijeme ide sporije

Kama-sutra, Indija
lebdim iznad oblaka
mantra, joga, putujem
putujem, a mirujem

Pa onda putem
svile
lagano, Buda, zen i ostalo
nemojte me dirati
pustite me sanjati


Ref.
Odvedi me, Kasmir
Tibet, bilo gdje.

Sve me vise zvcira
to sto nemam izbora
i ako vas bas zanima
do grla sam u govnima

Stici vrijeme zazelis
al' trku uvijek izgubis
a tako malo treba mi
malo mira, malo ljubavi

Ref. 2x","https://tekstovi.net/2,581,46102.html",,,,,,,,['Husein Hasanefendić Hus'],['Husein Hasanefendić Hus'],['Parni Valjak'],,,,https://diskografija.com/pjesma/sai-baba-blues-1049.htm,Sai Baba blues,,,,,,,,,"Celik beton, plastika, ispod mojeg prozora
Neon, freon, kemija, kemija ko sudbina

Sa druge strane ludilo, zivot juri prebrzo
Meni treba promjena, meni treba Sai-Baba.

Odvedi me, gdje vrijeme ide sporije

Kama-sutra, Indija, lebdim iznad oblaka
Mantra, yoga putujem, putujem, a mirujem

Pa onda putem svile lagano, Buda, Zen i ostalo
Nemojte me dirati, pustite me sanjati

Odvedi me, gdje vrijeme ide sporije
Odvedi me, Kasmir, Tibet, bilo gdje.

Sve me vise zvcira, to sto nemam izbora
I ako vas bas zanima, do grla sam u govnima

Stici vrijeme zazelis, al trku uvijek izgubis,
A tako malo treba mi, malo mira malo ljubavi.",Sai-Baba blues,https://cuspajz.com//tekstovi-pjesama/pjesma/parni-valjak/sai-baba-blues.html
103,PZ5KqfC1_1_103,Parni Valjak,Parni Valjak,Samo da znas,40257,"Znas da nema sanse prevarit' vrijeme
to nitko nije, nitko nikada nije
znam da nemas volje pogledat' dolje
u mojem smjeru, osjetit' vjeru
ne isplati, to ti se ne isplati

Za tebe sve je crno il' bijelo
ti neces dio, ti hoces cijelo
 
A ja, ja sam taj 
samo da znas, ja sam taj

Za tebe je luzer svatko tko sanja
pa umjesto love, lovi snove
i nista vise nije ti sveto
kad stvari krenu, ti istaknes cijenu

Ref.
A ja, ja sam taj 
samo da znas, ja sam taj
ma, samo da znas, ja sam taj
ja ti nudim zaborav
ja ti nudim zaborav

Dani se vuku, a godine jure
cekas jutro da otjera tugu
i sve je vise linija od snijega
sve vise zelis pobjeci od svega

Ref.

Samo da znas","https://tekstovi.net/2,581,38920.html",,Samo da znas,So You Know,,"Znaš da nemaš šanse prevarit vrijeme
1
to nitko nije niko nikada nije
znam da nemaš volje pogledat dolje
u mojem smjeru osjetit vjeru
ne isplati,to ti se ne isplati.. Za tebe sve je crno i bjelo
ti nećeš dio ti hoćeš cjelo
a ja ja sam taj
samo da znaš, ja sam taj.. Za tebe je luzer svatko ko sanja
a umjesto love lovi snove
i ništa više nije ti sveto
kad stvari krenu ti izdat.. A ja ja sam taj
samo da znaš ja sam taj
ma samo da znaš ja sam taj
ja ti nudim zaborav
ja ti nudim zaborav.. Dani se vuku a godine jure
čekaš jutro da otera tugu
i sve je više linija od snjega
sve više želiš pobjeći od svega.. A ja ja sam taj
samo da znaš ja sa taj
ma samo da znaš ja sam taj
ja ti nudim zaborav
ja ti nudim zaborav
samo da znaš.","You know that you don't stand a chance cheating time
no one has done it ever before
I know you are not willing to look down
in my direction, feeling the faith
it doesn't pay off, it doesn't pay off for you. For you everything is black and white
you don't want a piece you want the whole
and me, I'm the one
so you know, I'm the one.. Everybody who has dreams is a looser to you
instead money chasing dreams
and nothing is sacred to you anymore
when things turn against you.. And me I'm the one
so you know, I'm the one
so that you know, I'm the one
I'm offering you oblivion
I'm offering you oblivion. Days are dragging and years are rushing by
you're waiting for the morning to chase away the sadness
and there are more and more snow lines
more and more you want to runaway from everything.. And me, I'm the one
so you know, I'm the one
so that you know I'm the one
I'm offering you oblivion
I'm offering you oblivion
so you know.",https://lyricstranslate.com/en/samo-da-znas-so-you-know.html,,,['Parni Valjak'],,,,https://diskografija.com/pjesma/samo-da-znas-16458.htm,Samo da znaš,,,,,,,,,,,
104,PZ5KqfC1_1_104,Parni Valjak,Parni Valjak,Samo ona zna,6002,"Ostajem bez posljednjeg oslonca
dolaze i zadnja kola ispred Kavkaza
grad se gasi, sklapa oci pospano
vrijeme da se kuci krene
odlazim lagano

Odjednom niotkud, u pravi cas
andjeo ili vrag i osmijeh na usnama
ne trazi dalje uzalud, ja sve znam
vidim ti u ocima, ti si sam kao i ja
 
Ref. 2x
Samo ona zna male tajne
samo ona zna noci sjajne
samo ona zna sto mi treba
ona me osjeca
sve do dna, sve do dna

Ref. 2x","https://tekstovi.net/2,581,45332.html",,Samo Da Zna,,,"Ostajem bez posljednjeg oslonca,
Odlaze i zadnja kola ispred Kavkaza,
Grad se gasi sklapa oči, pospano.
Vrijeme da se kući krene, odlazim lagano.
Odjednom, niotkud, u pravi čas,
Anđeo ili vrag i osmijeh na usnama.. Ne traži dalje, uzalud, ja sve znam.
Vidim ti u očima, ti si sam, kao i ja.. Samo ona zna male tajne,
Samo ona zna noći sjajne,
Samo ona zna što mi treba,
Ona me osjeća.
Samo ona zna male tajne,
Samo ona zna, noći sjajne,
Samo ona zna što mi treba,
Ona me osjeća, sve do dna.
Sve do dna!. Ne traži dalje, uzalud, ja sve znam.... Samo ona zna male tajne...",,https://lyricstranslate.com/en/parni-valjak-samo-da-zna-lyrics.html,,,['Parni Valjak'],,,,https://diskografija.com/pjesma/samo-da-znas-16458.htm,Samo da znaš,,,,,,,,,,,
